bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,70329950804775684009408190699388406769829239380794183740915858558210041489050,False,0.0,837,1769102114,1769353221,0.0005,0.152
1,40-64,40,64,31174411717000582954735314537475579065333355826516009639662659283973741072055,False,0.0,928,1769103015,1769381415,0.0005,0.47
2,65-89,65,89,48314457043842904682934005131871124702231842159088058531614307315892746631388,False,0.0,1057,1769103022,1769421623,0.0005,0.35
3,90-114,90,114,114997018427143786941229704360732416642018386735313851058730289583756673089792,False,0.0,1173,1769103023,1769457020,0.0005,0.91
4,115-139,115,139,34283732912103082190202364585650946935517573241291867897870676909304459666143,True,1.0,1192,1769103010,1769460611,0.09,0.9995
5,140-164,140,164,97734227558121318226682260943425667458409528781137034309074564069641895436855,False,0.0,1191,1769103018,1769460314,0.0005,0.305
6,165-189,165,189,105983398713597801788725523674983519534626045739886740412062803259294550362235,False,0.0,1185,1769103023,1769460317,0.0005,0.465
7,190-214,190,214,84944609328779936173966491308337603848466755770943774147828252968657833717109,False,0.0,1184,1769103024,1769460317,0.0005,0.465
8,215-239,215,239,109957679311124931517836993963711693342071654174856043508757618298807096252234,False,0.0,1184,1769103024,1769460317,0.0005,0.46
9,240+,240,999999,101282940674490043698044513576893238249536719282018363728450958562005051530586,False,0.0,1186,1769102118,1769460018,0.0005,0.1105
