bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,23473026707950039498112949909070028628901450583496060179896778983010801563126,False,0.0,1133,1776096937,1776458758,0.0005,0.0775
1,40-64,40,64,17540928256929042109541033252382523076379523187199621787734376524430823690473,False,0.0,1015,1776097251,1776489351,0.0005,0.325
2,65-89,65,89,57312111574548655749803890235801775608178686325404409172309221536062243426972,True,1.0,1426,1776096937,1776539139,0.355,0.9995
3,90-114,90,114,41645350172380862338797232904813865916700069096578525596200248534254602611307,False,0.0,1230,1776096944,1776539752,0.0005,0.345
4,115-139,115,139,86646260687706806311384933951390696968146967549453547782791872560104790159076,False,0.0,1342,1776096939,1776538548,0.0005,0.295
5,140-164,140,164,57557456176262198563586163818445419396403669579469102814698708701218835552673,False,0.0,1143,1776097252,1776538547,0.0005,0.115
6,165-189,165,189,54142392289261722783075283916411361585309449927771543088490901271569848318856,False,0.0,1135,1776097247,1776538552,0.0005,0.095
7,190-214,190,214,48868833095365926947111471152671283454968743035939411793751655828864830982651,False,0.0,1341,1776096944,1776538851,0.0005,0.0675
8,215-239,215,239,79054956978197773764286735632193625160883919538192880543376625123817484676978,False,0.0,1399,1776096940,1776538846,0.0005,0.035
9,240+,240,999999,54410325494206227910785409246984974030648778889737175015470668462023119109159,False,0.0,1200,1776096947,1776538857,0.0005,0.035
