bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,73002776802776123994946750806885447862269394307070074560451323297088045954726,False,0.0,866,1770916515,1771176630,0.0005,0.092
1,40-64,40,64,28988191769969432577061314587368990464217068010525588178919238818382176527209,False,0.0,1099,1770916817,1771246823,0.0005,0.415
2,65-89,65,89,19779568221493895952676865609231089464510850574582508381986852563307884493501,True,1.0,1190,1770916817,1771274121,0.17,0.9995
3,90-114,90,114,102537315715678355572271579005595737578706394759017439902058315195378509656429,False,0.0,2118,1770916818,1771552822,0.0005,0.505
4,115-139,115,139,75913565227378972450735776760275457690882335692941744309295567683432026622243,False,0.0,1192,1770916813,1771274714,0.0005,0.475
5,140-164,140,164,67918601360873742370584383150687028364915149273413445401824748975893776724907,False,0.0,1193,1770916816,1771275017,0.0005,0.43
6,165-189,165,189,14588689847155710140084925630833413220311051563779237763910268505586365020396,False,0.0,1192,1770916813,1771274714,0.0005,0.41
7,190-214,190,214,5411908762045026586082240555373253166073819466238249049909159675354003997706,False,0.0,1192,1770916816,1771274717,0.0005,0.405
8,215-239,215,239,73102171968254150175441789734331062683107726947580722925006610769377018279866,False,0.0,1190,1770916815,1771274117,0.0005,0.405
9,240+,240,999999,8010270730382868588546130570365383621891724310853848910851331100920214793828,False,0.0,1181,1770916820,1771274124,0.0005,0.425
