bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<20,0,19,24901936298536396676330572444219203176628247136245030839159764669618578615074,False,0.0,1187,1774326929,1774683942,0.0005,0.195
1,20-39,20,39,46061625744129322430640160241462333176712620584771628483514184956335589478136,False,0.0,1261,1774326923,1774704931,0.0005,0.19
2,40-59,40,59,20178496892854283830797278151889725345322291347419812422344057352781076201282,False,0.0,1639,1774326924,1774828546,0.0005,0.195
3,60-79,60,79,95031296379316714334009893272411262861656627028457924017255478321944366362397,False,0.0,1768,1774326930,1774856737,0.0005,0.2
4,80-99,80,99,38005680982358404360700804835042795242166761689052045097116034478149171649195,False,0.0,1778,1774326930,1774893349,0.0005,0.19
5,100-119,100,119,17868235760418429859573577403653431038511047389623177875515898430079213377584,False,0.0,1929,1774326930,1774951549,0.0005,0.19
6,120-139,120,139,84388888446603605211147836439903353552240217163074851379990701065353850739112,False,0.0,2075,1774326923,1774962945,0.0005,0.345
7,140-159,140,159,58405437358599488450643374009783736940479688761046229819567864977536941280055,False,0.0,2183,1774326925,1775030457,0.0005,0.34
8,160-179,160,179,101756843456540709138120188896257945253296986061572302280328125583873518709958,False,0.0,2359,1774326931,1775054748,0.0005,0.35
9,180-199,180,199,75658604805747115921361706455612985669680825635976455170683926684650023574712,False,0.0,2389,1774326925,1775069454,0.0005,0.355
10,200-219,200,219,4568918027674589335005347645230759454394624103169728532449215234701517002130,False,0.0,2863,1774326922,1775190036,0.0005,0.355
11,220-239,220,239,65819800320370307243226150925505095661477416107183289322832595496995820492554,False,0.0,2773,1774326929,1775204445,0.0005,0.387
12,240-259,240,259,114757591994353228989180468755377598487209002475259540190777593449500674811145,False,0.0,2798,1774326931,1775220351,0.0005,0.696
13,260-279,260,279,108601124945295496881846183075924168272967640998774973963913238335223402386349,True,1.0,3033,1774326929,1775247346,0.04,0.9995
14,280-299,280,299,89866699785528924286664266838126995731196403188329068539705279367058761803929,False,0.0,2939,1774326924,1775247352,0.0005,0.7295
15,300-319,300,319,52729110077380132137616129336648531472319797355251944243814653037828832263058,False,0.0,2998,1774326927,1775245549,0.0005,0.38
16,320-339,320,339,64984823937594605456648763050736384355607323028391425802667952391766515330896,False,0.0,3041,1774326924,1775245544,0.0005,0.385
17,340-359,340,359,3268314786824303640538111010753271994727289676422921260172458813921341863980,False,0.0,2842,1774326922,1775245556,0.0005,0.38
18,360-379,360,379,14084431205067255481630875547884755818609884351972285546792483014139078761746,False,0.0,3015,1774326922,1775245548,0.0005,0.37
19,380-399,380,399,113876200804413915105490498087749193928952866495793932126939585942778358072901,False,0.0,3044,1774326922,1775245543,0.0005,0.35
20,400-419,400,419,8733799014185236346663913001846774289315891863943050247106874200428443291263,False,0.0,3038,1774326925,1775245545,0.0005,0.355
21,420-439,420,439,6923264025484256283764859447975142811691307054532187659680072042494035610284,False,0.0,2939,1774326923,1775245552,0.0005,0.355
22,440-459,440,459,36440573379247701100009802809816057344556057180813165288680706049832523353072,False,0.0,3013,1774326924,1775245548,0.0005,0.355
23,460-479,460,479,57575680834129544056248146676268287935027591533544555687917632503715964342846,False,0.0,2957,1774326930,1775245551,0.0005,0.355
24,480-499,480,499,6268150429743602862039665700901843476496035726610439596987222186480501870151,False,0.0,2902,1774327225,1775245554,0.0005,0.295
25,500-519,500,519,25040231690619458295238024302518173331704725827430031190184274184871268415336,False,0.0,2910,1774327225,1775245554,0.0005,0.295
26,520-539,520,539,57456294199083164396556270292002438172518611970753140689173105607435773950554,False,0.0,2917,1774327223,1775245553,0.0005,0.295
27,540-559,540,559,90888149641978702218263917397586082951030839054566968737355622375228333491748,False,0.0,3042,1774327220,1775245544,0.0005,0.295
28,560-579,560,579,22198958904400114419045228053423721920376300699442422136182770853423857771195,False,0.0,2902,1774327225,1775245554,0.0005,0.295
29,580+,580,999999,36387721024627014640881282269753741867675361833422036483060272862096716097936,False,0.0,3026,1774327227,1775245546,0.0005,0.4055
