bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,113065518801588363331190535246727502757410943629564522741298168132877019347958,False,0.0,982,1776528942,1776849306,0.0005,0.494
1,40-64,40,64,98104582573099603985501339649787850428044967555082744882951278466793497470586,True,1.0,1024,1776528947,1776882319,0.215,0.9995
2,65-89,65,89,102309877839075939915568023930997571958095744700010741978870373012046076135794,False,0.0,1000,1776528950,1776882906,0.0005,0.5315
3,90-114,90,114,75276376581668032761397085204175134124746203956592981386347490091615959968498,False,0.0,995,1776528950,1776882319,0.0005,0.215
4,115-139,115,139,56991975336473403912630219795484118886648444977525140337913633916661459138626,False,0.0,996,1776528951,1776882906,0.0005,0.09
5,140-164,140,164,93811576672687106068865022595190587467219410977512817191092183615524886667059,False,0.0,1086,1776528943,1776882606,0.0005,0.04
6,165-189,165,189,44866047865281436736065600217574670767417498627092806995610804233432176566995,False,0.0,1015,1776528947,1776882608,0.0005,0.0375
7,190-214,190,214,101635512204729021837849646825507390586014399328123677870677504127825134080480,False,0.0,1034,1776528946,1776882606,0.0005,0.025
8,215-239,215,239,23127494700785714895027214642760763785908233755517993568382291819094195272713,False,0.0,1122,1776528939,1776882604,0.0005,0.0175
9,240+,240,999999,94556350028056736174840816281755590738876680741666797076810727253013201538988,False,0.0,1051,1776528945,1776882606,0.0005,0.0155
