bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<20,0,19,77101216874645189060704249007912481542145307341807102903163099144752185791964,False,0.0,136,1779492619,1779533104,0.0005,0.48
1,20-39,20,39,20548564296104912131153479364272441692895944541846134994326515361875168211528,False,0.0,136,1779492617,1779533104,0.0005,0.475
2,40-59,40,59,55873398616682155709991039944553250387025670516982928092161600811091292182505,False,0.0,411,1779492618,1779615605,0.0005,0.475
3,60-79,60,79,45487351093513996465683236251064583325892207057990596243030425477319628409609,False,0.0,706,1779492618,1779704103,0.0005,0.475
4,80-99,80,99,67903040041903256406115694197647781812954586010982478172300569269202951780205,False,0.0,879,1779492618,1779756003,0.0005,0.475
5,100-119,100,119,96664634242806735540396497538020170445578523625902771175446157237037801339441,False,0.0,1228,1779492619,1779861005,0.0005,0.475
6,120-139,120,139,104322942675517068985450748462932084430168001911503413808257042658259595907590,False,0.0,1526,1779492618,1779950404,0.0005,0.48
7,140-159,140,159,89864329354111613042554951339918215537796228514449181901939594701850772129452,False,0.0,1816,1779492618,1780037404,0.0005,0.48
8,160-179,160,179,62370964449574844037889817411223267411115472670657771114730132274643622927991,False,0.0,1934,1779492619,1780074905,0.0005,0.8595
9,180-199,180,199,107098083697740685967532212753114975193778648767047659286318722000836312287702,True,1.0,1964,1779492617,1780083903,0.0235,0.9995
10,200-219,200,219,17008418931670038175662426165512748090650258151390728203662313349149500329660,False,0.0,2021,1779492617,1780101004,0.0005,0.485
11,220-239,220,239,65095011468500339559149509405269116339059431417166506258519499426599636212537,False,0.0,1944,1779492617,1780077904,0.0005,0.485
12,240-259,240,259,60179912637733760892632171263527578794448992794810115523214226434450830136779,False,0.0,2020,1779492618,1780100705,0.0005,0.485
13,260-279,260,279,16204552660502488855483210227108527798536802719431084094536753853077269207149,False,0.0,2019,1779492619,1780100404,0.0005,0.49
14,280-299,280,299,47910463403387094160339538405679823014718316389535576814396062222609777333994,False,0.0,2019,1779492618,1780100403,0.0005,0.47
15,300-319,300,319,41404435316993522705881777101700747221918858917418326854962560609492081876253,False,0.0,2021,1779492305,1780100705,0.0005,0.145
16,320-339,320,339,104447077097418544396643887205663538784941454224953477134034672344919154939188,False,0.0,2020,1779492619,1780100705,0.0005,0.48
17,340-359,340,359,97596407516183746053357578405479070478943620944578032758995245898243181561470,False,0.0,2021,1779492619,1780101008,0.0005,0.48
18,360-379,360,379,17090725670363187359205066906474252269705834151862901223374005504306676232700,False,0.0,2020,1779492619,1780100705,0.0005,0.465
19,380-399,380,399,101602320242929026828362582703833735475793302923771950148007885577629488444128,False,0.0,2019,1779492617,1780100403,0.0005,0.48
20,400-419,400,419,7439043629863906899808384319489744236007902878100568371159277983728199495694,False,0.0,2021,1779492618,1780101006,0.0005,0.48
21,420-439,420,439,95139595471650723718104700370307398622373937811072458522692697513616535035844,False,0.0,2021,1779492619,1780101009,0.0005,0.49
22,440-459,440,459,5786251471435902084155249031959599890193639876946102285176611076205385321675,False,0.0,2020,1779492618,1780100705,0.0005,0.485
23,460-479,460,479,85362707944338982526288534464909707450020287203447112821480056441625148917104,False,0.0,2019,1779492620,1780100404,0.0005,0.49
24,480-499,480,499,69229370154910767074439863084313178960095501541451207462760109443896756897593,False,0.0,2020,1779492618,1780100705,0.0005,0.48
25,500+,500,999999,115520108904246354098207312763118746447390611181507735201053278635183495784404,False,0.0,2021,1779492619,1780101008,0.0005,0.485
