bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,6952865542773910787355768764160260863869571108350130567910920681020975316015,False,0.0,1400,1770052216,1770472823,0.0005,0.241
1,40-64,40,64,72405916449837079878789114645739473032168536626940635381197679817902850246896,True,1.0,1489,1770052218,1770499521,0.021,0.9995
2,65-89,65,89,18481715827015348862032905781112341386959042286748142058216871871424759099683,False,0.0,1488,1770052512,1770499514,0.0005,0.495
3,90-114,90,114,106064288776308962135263403379396100953499362694148276830121722950078179176159,False,0.0,1488,1770052516,1770499517,0.0005,0.395
4,115-139,115,139,22903134290049819537165220912540567297802103962632860814178120981036911550112,False,0.0,1488,1770052520,1770499520,0.0005,0.29
5,140-164,140,164,11165057177198490463318007468183331436202429661632530591238569809365674372067,False,0.0,1488,1770052511,1770499514,0.0005,0.2
6,165-189,165,189,82962402594785813559861954633407384961193210459308303836646952900630704255714,False,0.0,1486,1770052818,1770499225,0.0005,0.11
7,190-214,190,214,45823313489869605821019103496772841915651115492766555701705656986209456739495,False,0.0,1481,1770052813,1770497715,0.0005,0.0305
8,215-239,215,239,72388403708504836693364591336059602477769278178884651614261410563017649919561,False,0.0,1482,1770052211,1770497425,0.0005,0.02
9,240+,240,999999,114798546638973040408162910080207246657549467097768224017619981545146584412848,False,0.0,1483,1770052218,1770497721,0.0005,0.0185
