bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<20,0,19,44385787481613952523977091529920057684417598831150630511601577185686928881534,False,0.0,1216,1761366322,1761730819,0.0005,0.21
1,20-39,20,39,90399257437119696673782052088412624570865501218593912259762522401530532727586,False,0.0,1216,1761366312,1761730811,0.0005,0.5
2,40-59,40,59,113370348304008162004198115863784758522034619387329400038109409175673959261885,False,0.0,1305,1761366303,1761769504,0.0005,0.495
3,60-79,60,79,101314438916413809993706980378063331873390072790782040381381837924028214141898,False,0.0,1771,1761366321,1761909907,0.0005,0.495
4,80-99,80,99,16629954959473930154111429646976052685812393921935030098917353233421228918721,False,0.0,1869,1761366319,1761939307,0.0005,0.5
5,100-119,100,119,62904543492557279930697340976309951545044789745714810321016125296607117680413,False,0.0,2213,1761366318,1762041906,0.0005,0.545
6,120-139,120,139,96294226692654520607078046294385248279979868821196286792160878782334578728434,False,0.0,2595,1761366307,1762156505,0.0005,0.51
7,140-159,140,159,63052701398833860844962156194010836958793988182207381273228184972908965625266,False,0.0,2660,1761366312,1762176305,0.0005,0.515
8,160-179,160,179,91571894801451334624516544363034609386733386497090203490993750642092900698911,False,0.0,2799,1761366304,1762217404,0.0005,0.52
9,180-199,180,199,5172140491523745011069614690710907247774681337470079664700498877145004756728,False,0.0,2981,1761366320,1762272608,0.0005,0.56
10,200-219,200,219,60494515102971953659586286000966646385734721466521858190783167888871846318546,True,1.0,3031,1761366320,1762287908,0.075,0.9995
11,220-239,220,239,85377884364257838262292352540181404648453879773449971809730863692669417181451,False,0.0,3033,1761366303,1762287904,0.0005,0.535
12,240-259,240,259,115314662650146296679632166345756628946596896273264635107267028321952715466028,False,0.0,3030,1761366323,1762287608,0.0005,0.53
13,260-279,260,279,1216666848640675252361637861159165864200879877338682388119770061825110467072,False,0.0,3032,1761366313,1762287606,0.0005,0.53
14,280-299,280,299,34434569756997912205088999703577311176400790490265603349041752482444020187605,False,0.0,3032,1761366318,1762287607,0.0005,0.53
15,300-319,300,319,65736959439103192839756238978399512907997609412299025841407535069627309957617,False,0.0,3032,1761366313,1762287606,0.0005,0.525
16,320-339,320,339,26541923237652952687917175615664036169181728158785618580103589410446852373482,False,0.0,3032,1761366307,1762287605,0.0005,0.515
17,340-359,340,359,55732060513861447774893390021022705426012253412818902078066601222768553126777,False,0.0,3030,1761366323,1762287608,0.0005,0.515
18,360-379,360,379,104272733056235340607400518982894761895908700420846593413819279678655958943507,False,0.0,3032,1761366316,1762287907,0.0005,0.51
19,380-399,380,399,89781618610586594649683055748968051804767756361183094969424005924886096434016,False,0.0,3031,1761366319,1762287908,0.0005,0.51
20,400-419,400,419,93885283701788616331512542149140741739684108042022478144174382595693764358532,False,0.0,3032,1761366316,1762287907,0.0005,0.51
21,420-439,420,439,73945526806638020433511282301093604504765527107453501703037288488307283141200,False,0.0,3031,1761366315,1762287607,0.0005,0.495
22,440-459,440,459,26722228586878087728396212353993753669815785853844762607063204281498444326874,False,0.0,3033,1761366313,1762287906,0.0005,0.495
23,460-479,460,479,36926948559826195202686734460998015283769896645467604323668441043719779440176,False,0.0,3032,1761366311,1762287906,0.0005,0.495
24,480-499,480,499,103453361511378465462419217986167823762099394958436653463937845165510146226280,False,0.0,3032,1761366314,1762287906,0.0005,0.495
25,500+,500,999999,99446066956354602151703961309368180350524402070512531153951831299193694374079,False,0.0,3032,1761366312,1762287606,0.0005,0.495
