bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,4579780738721374979618219138872042225037368693746735585329828966762562007255,False,0.0,853,1768066218,1768322412,0.0005,0.13
1,40-64,40,64,108047730774377351869224300984354347022822221200951553637681068411086423092170,False,0.0,1055,1768066214,1768382712,0.0005,0.255
2,65-89,65,89,103787750619881953230278349081855785328979022358411154806872599406055636476408,False,0.0,1124,1768065616,1768403414,0.0005,0.5445
3,90-114,90,114,38861075405448129574034061581929081350258426367158578739689600114800462248470,False,0.0,1152,1768066217,1768412714,0.0005,0.755
4,115-139,115,139,95838459797173531399312224393093932292898517209575293986395506928857492969958,True,1.0,1186,1768066222,1768422916,0.09,0.9995
5,140-164,140,164,15965689758734511669649337974706535574445550154674629849075448315254444256336,False,0.0,1188,1768066214,1768422912,0.0005,0.54
6,165-189,165,189,4040981276320793428192341238067080871569081098819237589214979068159151146585,False,0.0,1186,1768066220,1768422915,0.0005,0.54
7,190-214,190,214,94612897404102507406247640192613881781412725613304100726763096789374720052788,False,0.0,1186,1768066220,1768422915,0.0005,0.515
8,215-239,215,239,45758608816303863982212203728802381740299240056006871923889898189787335578633,False,0.0,1188,1768066212,1768422911,0.0005,0.515
9,240+,240,999999,36325361755527781183983633423005559543613925398683260994863255158874740457671,False,0.0,1186,1768066218,1768422914,0.0005,0.36
