bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,76382152975841795548293514701371851654690242122874000014570262956591407774098,False,0.0,81,1784408411,1784696406,0.0005,0.59
1,40-64,40,64,72823137494735780750190425305861574535024099634382780345749208307608515351587,False,0.0,85,1784408408,1784710807,0.0005,0.925
2,65-89,65,89,112751108996772351784610025948267977290218663936922165943380190951587817356551,True,1.0,94,1784408405,1784743207,0.0105,0.9995
3,90-114,90,114,9376782730981049625906107059355418369944128780386545429678716010909895637784,False,0.0,94,1784408411,1784743209,0.0005,0.4875
4,115-139,115,139,38066213870846897988107692895108044034551071814425807560042676761494825783882,False,0.0,94,1784408418,1784743216,0.0005,0.265
5,140-164,140,164,18298298532163851964995226315761042429112775306757717786003283521976800988921,False,0.0,94,1784408405,1784743205,0.0005,0.4
6,165-189,165,189,65459504404286085491635105316370338704634035596092355546123753913890972715897,False,0.0,94,1784408415,1784743215,0.0005,0.4935
7,190-214,190,214,80034977795088992384120048366491986304837945136734307844233136578215370957337,False,0.0,94,1784408411,1784743212,0.0005,0.346
8,215-239,215,239,84393345423537966288447803317276266803170528670698100851761940843005891774705,False,0.0,94,1784408408,1784743207,0.0005,0.472
9,240+,240,999999,24302823499213295836456015477103210891141011084397919383933520750578155781634,False,0.0,94,1784408408,1784743207,0.0005,0.4935
