bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,115349158540643393946417115293521695278968016970693209865363544068324023914764,False,0.0,776,1772904029,1773136525,0.0005,0.105
1,40-64,40,64,12739439229599593318989147232233409733981612635094576189828565926011954142096,False,0.0,866,1772904024,1773163528,0.0005,0.31
2,65-89,65,89,68322786485124721227502152612486236026317179630999942796775692440222556080666,False,0.0,963,1772904033,1773193233,0.0005,0.41
3,90-114,90,114,45201774688391292707906421407668605040964361798333661341156583478778883352619,False,0.0,1163,1772904023,1773252624,0.0005,0.608
4,115-139,115,139,99426358961917061888927850931015169455950273684117481914629838587164311262877,True,1.0,1162,1772904331,1773254431,0.06,0.9995
5,140-164,140,164,81127442339763036105398743442684633569318587421577211928798402890301593574240,False,0.0,1169,1772904022,1773254422,0.0005,0.4215
6,165-189,165,189,84083591841350983793043602849711384520468130123863327680287981594719472840466,False,0.0,1171,1772904029,1773255043,0.0005,0.134
7,190-214,190,214,94206064328072322180644546062133250756736153035681416043704274640571232126260,False,0.0,1172,1772904029,1773255327,0.0005,0.045
8,215-239,215,239,111356074523529860137920651653694574556222888101790624143240726504362337266172,False,0.0,1168,1772904031,1773255329,0.0005,0.045
9,240+,240,999999,55509351606830991016113334295759439176463610392643367579267709525658254332217,False,0.0,1172,1772904025,1773255324,0.0005,0.054
