bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<20,0,19,87880553793143819431698333219446459739039816297083158818244827382214008749800,False,0.0,1108,1772861140,1773193229,0.0005,0.015
1,20-39,20,39,20461861747267025656174492141194406999302125838858062467980451182739484416956,False,0.0,1306,1772861135,1773252624,0.0005,0.015
2,40-59,40,59,109043387607920833077328033270269369776861930112415541825289198808238604369153,False,0.0,1596,1772861144,1773342635,0.0005,0.0105
3,60-79,60,79,5831363079405009982082429572975972233461309652608583456994500678028172160019,False,0.0,1605,1772861138,1773342929,0.0005,0.0125
4,80-99,80,99,88945247278750629913956040426910800522533425226034489587584311821582338212834,False,0.0,1750,1772861428,1773387329,0.0005,0.017
5,100-119,100,119,32487705734501301227719792511572178426516704798774253706417892761329101735681,False,0.0,1818,1772861433,1773412527,0.0005,0.0185
6,120-139,120,139,16836520568125803783603663033953533400600321667686578736329532432364739858522,False,0.0,1874,1772861423,1773423925,0.0005,0.03
7,140-159,140,159,113386995167125838598736323577537338400428726059152565703980420948722919313401,False,0.0,1934,1772861433,1773448238,0.0005,0.0555
8,160-179,160,179,19473212749952451698490449713743513585511266023657575118027703867062543295363,False,0.0,2334,1772861420,1773561624,0.0005,0.051
9,180-199,180,199,66248750171132315591389117942096365986606647939261965592998071937582043879205,False,0.0,2312,1772861419,1773555021,0.0005,0.275
10,200-219,200,219,8871913365945872167962188806172805978052808433262195194752544282459002495348,False,0.0,2426,1772861418,1773589528,0.0005,0.135
11,220-239,220,239,16858416654665121421214210149258716196385989423015272451408788296043760342652,False,0.0,2679,1772861432,1773675630,0.0005,0.105
12,240-259,240,259,87580786242004497765257139955176377045466845830775013068399102684234155915520,False,0.0,2975,1772861425,1773757233,0.0005,0.316
13,260-279,260,279,30403686475028759393515458418662176884191209655152140427889149708879117746335,False,0.0,3002,1772861432,1773773137,0.0005,0.8695
14,280-299,280,299,18833962956432064993977930802628297115631103274489973529831537298194494092173,True,1.0,3008,1772861430,1773771639,0.045,0.9995
15,300-319,300,319,112482963646612846454532892135332214622271109125981624911983460575006523408287,False,0.0,3023,1772861432,1773771933,0.0005,0.285
16,320-339,320,339,50363639283504254187100610983033886598186908446537958522780359920291250994826,False,0.0,3029,1772861421,1773771636,0.0005,0.29
17,340-359,340,359,1305558767023460627953328361054569539687746282960074422203517112548486512086,False,0.0,3031,1772861427,1773771632,0.0005,0.28
18,360-379,360,379,106462322989990240092502385495361980694697889113430383037134481903414382807162,False,0.0,3020,1772861433,1773771634,0.0005,0.45
19,380-399,380,399,65766054520107861927732922608738577765945015458500895335459699524585070903582,False,0.0,3034,1772861422,1773771929,0.0005,0.445
20,400-419,400,419,94170983860735389728919374173429868407097125254965205968926858125909256712413,False,0.0,3015,1772861724,1773771639,0.0005,0.087
21,420-439,420,439,62455577260597633369018495113064302634090103171432777989156683456686054857678,False,0.0,3001,1772861727,1773771640,0.0005,0.0715
22,440-459,440,459,24494983227853997134449252607005176550190079944266367405119031968241367904984,False,0.0,3032,1772861427,1773771931,0.0005,0.0545
23,460-479,460,479,87374501310480597084988591213566110179565271541067784713198648262226753463608,False,0.0,2997,1772861727,1773771640,0.0005,0.0445
24,480-499,480,499,89774255472241337578369604764734442380621603179615530975856318914723701288654,False,0.0,3029,1772861721,1773771935,0.0005,0.045
25,500-519,500,519,97833128213530364509900946607014060271070313290547543154903906813403072443401,False,0.0,3017,1772861724,1773771937,0.0005,0.0265
26,520-539,520,539,107458003784103875738655806835726025339105356044169573607282503445001676079868,False,0.0,3011,1772861725,1773771938,0.0005,0.0305
27,540-559,540,559,71672840022386624169116569414203906013232825353817796458450277766010740708744,False,0.0,3004,1772861726,1773771640,0.0005,0.0155
28,560-579,560,579,50575781021928213699255192756742351188389113063868240569130411637653479859398,False,0.0,3030,1772861724,1773771632,0.0005,0.165
29,580+,580,999999,50355883521529671190859546944842048973931415008254614889829469277315019122525,False,0.0,2992,1772861728,1773771939,0.0005,0.051
