bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,51404149759385741818128390107605292840569608180858159581097187178191828008131,False,0.0,769,1768670411,1768901110,0.0005,0.125
1,40-64,40,64,64333209706589977311333059842316006106313036671243516847931665085332906482432,False,0.0,891,1768671021,1768938315,0.0005,0.25
2,65-89,65,89,100254713053190202416858117668349909100869381854657697160092463548697455190704,False,0.0,1129,1768671023,1769010316,0.0005,0.4555
3,90-114,90,114,61588604206010659834386970002116891015426711139965548620556115920225926560650,True,1.0,1249,1768671011,1769045709,0.075,0.9995
4,115-139,115,139,14021381063383222224641012851506666844104593873023796132546182169037368747647,False,0.0,1239,1768671014,1769042712,0.0005,0.495
5,140-164,140,164,43554238738286522812465004498897994277783129928057124304470647026396027448476,False,0.0,1191,1768671011,1769028325,0.0005,0.375
6,165-189,165,189,50792528186295254368389264289659533492891266687096638822571049100036491089773,False,0.0,1190,1768671015,1769028024,0.0005,0.305
7,190-214,190,214,40178800778906539237419730938941449409376637107076486963339806122286804219049,False,0.0,1214,1768671023,1769036121,0.0005,0.28
8,215-239,215,239,26243034826076012790341828542531354887677790526770989269383751260249555878719,False,0.0,1193,1768671022,1769028917,0.0005,0.255
9,240+,240,999999,53225797749106974063034401311219384858638585883502716763382587751395977004793,False,0.0,1193,1768670412,1769028328,0.0005,0.105
