bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<20,0,19,66137677314535984883543231842889329663635616641173870203463672282010020603110,False,0.0,1177,1782189004,1782543904,0.0005,0.0055
1,20-39,20,39,40222514305398932262734909106876431518811003942538625510640188743306678673514,False,0.0,1513,1782189003,1782644704,0.0005,0.0055
2,40-59,40,59,60609962871303483382874185293843006821849550077451302591825286143491150919126,False,0.0,1701,1782189005,1782701104,0.0005,0.06
3,60-79,60,79,12524226597663926813546668645434921001729010309081949920663351466108789688216,False,0.0,1824,1782189304,1782738305,0.0005,0.006
4,80-99,80,99,71804110737799054406239720556013724862757945297020702118201882991904805395542,False,0.0,1884,1782189604,1782756605,0.0005,0.435
5,100-119,100,119,29266963371301600076091863658601861267311228832002321982017120026578557803923,False,0.0,2014,1782189604,1782795605,0.0005,0.44
6,120-139,120,139,77836204810776428702145529649959675715691892386341090881412674227676325874086,False,0.0,2193,1782189604,1782849304,0.0005,0.44
7,140-159,140,159,107049061316805352189686587635503480483680329961820878070919871156536365077535,False,0.0,2430,1782189605,1782922506,0.0005,0.445
8,160-179,160,179,115453167438199629255561862287033121061106815905036653665888067250064731281312,False,0.0,2930,1782189605,1783072504,0.0005,0.45
9,180-199,180,199,67275637236155268162963549081064429271233365414540419271609231312359551031590,True,1.0,3029,1782189604,1783102205,0.0185,0.9995
10,200-219,200,219,105667846082571222520727752998080165393601274506111882615685951092246802139152,False,0.0,3028,1782189605,1783101909,0.0005,0.59
11,220-239,220,239,34927513052220538122323388199305678152918066168903233226594331475402048965436,False,0.0,3028,1782189604,1783101907,0.0005,0.395
12,240-259,240,259,46000112065370445434895321953932132034746442962977002669487906061845127731098,False,0.0,3027,1782189903,1783101904,0.0005,0.5
13,260-279,260,279,99142724281135312590055087435176109180979735063778863721781325683927471259210,False,0.0,3028,1782189605,1783101909,0.0005,0.537
14,280-299,280,299,97333532987431768679720401812921042830834856497941973259938144758946493086227,False,0.0,3027,1782189604,1783101604,0.0005,0.44
15,300-319,300,319,9124623054843791486838994781967427454366545299867684626116644520017647774236,False,0.0,3027,1782189604,1783101604,0.0005,0.44
16,320-339,320,339,27200128904030967582470671623776700493743577947104373028218402438479707437994,False,0.0,3028,1782189605,1783101909,0.0005,0.44
17,340-359,340,359,14668260297414596628522610516372430965051055407269902065987539768738978262212,False,0.0,3027,1782189604,1783101604,0.0005,0.44
18,360-379,360,379,114955019582159027129331488333161873345129107516044504585550532502252311555590,False,0.0,3027,1782189605,1783101609,0.0005,0.5
19,380-399,380,399,20464664155113678955382941126925009144593580926208644086824030590496348655831,False,0.0,3027,1782189604,1783101607,0.0005,0.435
20,400-419,400,419,18925804135175325664650665816344895827969370474345984434482636698926104031327,False,0.0,3027,1782189604,1783101609,0.0005,0.435
21,420-439,420,439,43052825686508800807718535362296232843566186817413523097223654210263611774623,False,0.0,3029,1782189604,1783102205,0.0005,0.435
22,440-459,440,459,40790302509849054408590640648190193203199762940950736498546601379906307689055,False,0.0,3029,1782189604,1783102205,0.0005,0.435
23,460-479,460,479,963535692246783400854091086252304509786623673209648063690866444877941116212,False,0.0,3028,1782189604,1783101904,0.0005,0.435
24,480-499,480,499,44836405300793593815426663809586238636298502476082231622259835954529597983346,False,0.0,3027,1782189604,1783101607,0.0005,0.006
25,500+,500,999999,35802495167341512918749615824293005675022614510291260052527762694111662809737,False,0.0,3028,1782189605,1783101909,0.0005,0.0085
