bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<20,0,19,52829196133713862628978567816277758860450483650062732140973381940710490403848,False,0.0,1201,1770441921,1770804649,0.0005,0.005
1,20-39,20,39,91224451537321145918734675612957373711590184771719686207186216093211855449961,False,0.0,1290,1770441918,1770828618,0.0005,0.0055
2,40-59,40,59,98318081230883469383268016189572346628598551344254932687889351659333377559826,False,0.0,1469,1770441918,1770882316,0.0005,0.0325
3,60-79,60,79,103988485251952847684616817635535769315391348040554951333280053179553493198347,False,0.0,1492,1770441915,1770889513,0.0005,0.0055
4,80-99,80,99,90246751265373634722816831527266250974982011419872475067474224473107789959602,False,0.0,1654,1770441913,1770938413,0.0005,0.405
5,100-119,100,119,56980085580044203859658374100587632144294243155296459264612682091589563095711,False,0.0,2075,1770441919,1771063818,0.0005,0.41
6,120-139,120,139,88410969243210008606437924431590815957426344594232413816535820205568781128677,False,0.0,2194,1770441918,1771100120,0.0005,0.41
7,140-159,140,159,80044384537438842563501284193524583759900081572822353681485202296791373243587,False,0.0,2344,1770441917,1771145432,0.0005,0.0895
8,160-179,160,179,109238011000692352108828767303898071755044935229589386222936923097977313728414,False,0.0,2445,1770441915,1771176017,0.0005,0.41
9,180-199,180,199,80129402193926886222872648744582448109420209585695362513644908498087632880007,False,0.0,2659,1770441919,1771239922,0.0005,0.42
10,200-219,200,219,64416820489790288121332102418502472550033366952379918524927111781067175558728,False,0.0,2777,1770441914,1771275624,0.0005,0.33
11,220-239,220,239,39984374655456235253656309386142440892847335410208574801160432468734235032379,False,0.0,2974,1770441920,1771340131,0.0005,0.425
12,240-259,240,259,110086312911106114856365407473141439385088061745851411040518145492635387128654,True,1.0,3032,1770441921,1771362048,0.013,0.9995
13,260-279,260,279,92804214888488286051660081845840802500960320189916628779681012160154623746659,False,0.0,3117,1770441913,1771377614,0.0005,0.761
14,280-299,280,299,54690840325411903483913219455611047215123448522591285512786502451539096092975,False,0.0,3117,1770441914,1771377615,0.0005,0.43
15,300-319,300,319,25467699180573493717711565751893722640385987038872615705722431610356245437254,False,0.0,3110,1770441919,1771377321,0.0005,0.41
16,320-339,320,339,99041117589274216932043990005087798610474127600814514035919300325500109165784,False,0.0,3108,1770441919,1771375219,0.0005,0.41
17,340-359,340,359,56642611054613403913919428582227500957548450934026978077352003466686247768324,False,0.0,3088,1770441320,1771369520,0.0005,0.135
18,360-379,360,379,21547563690326420206108236709516775266934352952491095703108460557563075061478,False,0.0,3111,1770441316,1771375215,0.0005,0.15
19,380-399,380,399,69334117169564710460204031249483643325085029645369125379997402163488514883717,False,0.0,3098,1770441313,1771371324,0.0005,0.12
20,400-419,400,419,19712570898317104556251606569447212832197645525492704365639605030352363765250,False,0.0,3105,1770441314,1771373415,0.0005,0.12
21,420-439,420,439,95558768311819174949326480514271676170677962375548879508365985765068496694519,False,0.0,3111,1770441320,1771375219,0.0005,0.115
22,440-459,440,459,83857067296720617532971946189991838378360948274195071724210433075026914341583,False,0.0,3108,1770441914,1771374914,0.0005,0.41
23,460-479,460,479,75290599409857445610918404354897944196813863043273492972579674466788868679119,False,0.0,3088,1770441920,1771375221,0.0005,0.41
24,480-499,480,499,80738894559105633035868114894710048334173188982599421881331265333526115764714,False,0.0,3108,1770441915,1771374915,0.0005,0.41
25,500-519,500,519,14310481446556249018043038725450556186523312353390890852422793795299722169224,False,0.0,3066,1770441916,1771362029,0.0005,0.325
26,520-539,520,539,83613813112288037060902958112247571994178506435291177486496469769569851818188,False,0.0,3108,1770441915,1771374915,0.0005,0.335
27,540-559,540,559,77144254513765287597564631969313596514333885535784451956767775727534533250104,False,0.0,3074,1770441919,1771366520,0.0005,0.335
28,560-579,560,579,36415126893211664863289383360989206593403443063814838198955754546687089247152,False,0.0,3072,1770441916,1771363519,0.0005,0.34
29,580+,580,999999,107810647744099605078816204195846764437275373412425546033872319821493516206854,False,0.0,3059,1770441920,1771363523,0.0005,0.087
