bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,86455282300940282613996573839977699800786902772868326310097347557697925984470,True,1.0,1180,1772298929,1772653527,0.014,0.9995
1,40-64,40,64,6902858682495584470182387321890608611058653459695061141267734988947065601407,False,0.0,1180,1772299237,1772653525,0.0005,0.825
2,65-89,65,89,62245135345838261674606446347570287212495936343268818054633664747754766029572,False,0.0,1147,1772299247,1772653534,0.0005,0.395
3,90-114,90,114,40832533734865461640140076014302108751909313515303440267467954939825229232866,False,0.0,1143,1772299246,1772653534,0.0005,0.265
4,115-139,115,139,6097967639231124677007644610908628712201941893870040750735849755788726566093,False,0.0,1177,1772299241,1772653235,0.0005,0.14
5,140-164,140,164,36433467219894423254789290361794250507459310948910928468017917412907943827348,False,0.0,1137,1772299246,1772653246,0.0005,0.135
6,165-189,165,189,29114431212641491990975142378669456597391952713813461345075591678184852223936,False,0.0,1176,1772299241,1772652632,0.0005,0.11
7,190-214,190,214,108868528686876379898405464973194691458865872249196200435995118748965267657183,False,0.0,1176,1772299237,1772652324,0.0005,0.105
8,215-239,215,239,19403758744530067100907794544188886367991211504756170582394125605490884867025,False,0.0,1150,1772299245,1772652331,0.0005,0.085
9,240+,240,999999,105339424002128941399881629364428497625446545109835289568443864646375301335051,False,0.0,1173,1772299530,1772652328,0.0005,0.38
