bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<20,0,19,100252973434390351914985139239675681087068043144795082715683846928033625025256,False,0.0,1416,1771911333,1772338527,0.0005,0.5
1,20-39,20,39,84603373619919935492154898220588917354127677561605789876264577675074643146339,False,0.0,1517,1771911335,1772379046,0.0005,0.5
2,40-59,40,59,111651494714252722466804735958402500569871697625174468678516973248364274665436,False,0.0,1802,1771911329,1772453121,0.0005,0.5
3,60-79,60,79,94574783046739145494055680054832104363915978329973954065247312882506102407079,False,0.0,2150,1771911328,1772557222,0.0005,0.5
4,80-99,80,99,115033641083348475528219884187962121292901173055044343031312271866107267758781,False,0.0,2427,1771911334,1772647830,0.0005,0.5
5,100-119,100,119,95131688919353713062720911197319004832235783519898450894557973284635121618669,False,0.0,2536,1771911330,1772673625,0.0005,0.5
6,120-139,120,139,70219387710614084282157902250487579067515988630627675577841447698582763599503,False,0.0,2625,1771911335,1772712628,0.0005,0.5
7,140-159,140,159,34085644008921760142966349041085875304422499680806615803891246224496298224126,False,0.0,2728,1771911327,1772730919,0.0005,0.5
8,160-179,160,179,4284618815400015346562299037200818934075614223431208243554061109185692792805,False,0.0,2818,1771911334,1772761530,0.0005,0.5
9,180-199,180,199,60234437703124780887569257599659069922244210510019932100944618675797968170769,False,0.0,3006,1771911330,1772814926,0.0005,0.552
10,200-219,200,219,19335635848638930006389862370795788468864191936184624295736509993095012014844,True,1.0,2994,1771911335,1772824533,0.0045,0.9995
11,220-239,220,239,70908401086624920470942468092127666218217576437099339458803486976341857440992,False,0.0,2967,1771911337,1772824536,0.0005,0.51
12,240-259,240,259,17967777195260440808632559140555706871542421523561927458464130559501953935955,False,0.0,2967,1771911336,1772824535,0.0005,0.52
13,260-279,260,279,104884974918673834100233293945291058294923143248753654651485270216362851841546,False,0.0,3000,1771911335,1772824532,0.0005,0.525
14,280-299,280,299,97461602659623223328401351786001064265032021423932551770134724426029038737569,False,0.0,3037,1771911332,1772824825,0.0005,0.53
15,300-319,300,319,64453997319480658863787072611406978911943029516748856343168287356525504162664,False,0.0,3018,1771911334,1772824827,0.0005,0.53
16,320-339,320,339,79632743793610102633273743523341335173747323532933380979615589233532835503747,False,0.0,3009,1771911334,1772824827,0.0005,0.525
17,340-359,340,359,25071936998997682932961799284236229837801236057547687065159651801423181106152,False,0.0,3040,1771911328,1772824821,0.0005,0.52
18,360-379,360,379,60479435470213445331403794423547162619644525824350461660017959604934450002632,False,0.0,3032,1771911333,1772824826,0.0005,0.515
19,380-399,380,399,87828981714704233811041313655169619732343033496947025853052168359665959649866,False,0.0,3024,1771911334,1772824827,0.0005,0.5
20,400-419,400,419,104325925623423789745677842244047326741086812976326334531926141438229839868024,False,0.0,2999,1771911335,1772824828,0.0005,0.5
21,420-439,420,439,49045073473340620930608787856699808637726748594936532435624397822994230253882,False,0.0,3039,1771911327,1772824522,0.0005,0.5
22,440-459,440,459,21439157806540985220046354042269748848272780390954779036708187325636776100383,False,0.0,2975,1771911335,1772824829,0.0005,0.5
23,460-479,460,479,96893053820601809804339572952116441196587350797288407212015024226702679112728,False,0.0,3035,1771911333,1772824825,0.0005,0.5
24,480-499,480,499,13932775888484094929895497130238479950947730457298991569714761664662347828935,False,0.0,3038,1771911332,1772824824,0.0005,0.5
25,500-519,500,519,99156756528420983817145966517085197448027504549628477272083045649913544131438,False,0.0,3038,1771911330,1772824525,0.0005,0.5
26,520-539,520,539,29730171404126502196066368721416409153430798308003310847370784475014051175395,False,0.0,2986,1771911335,1772824534,0.0005,0.5
27,540-559,540,559,32647378691799360347424048460420283972325630415322514301489969544660087812039,False,0.0,2997,1771911335,1772825127,0.0005,0.5
28,560-579,560,579,103491425990190683000963677596096973430028841940490814352347211152846591222075,False,0.0,3040,1771911328,1772824820,0.0005,0.5
29,580+,580,999999,30249351559977150986372908933384503050731004873775566520215560019392539203248,False,0.0,3014,1771911334,1772824827,0.0005,0.5
