bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,86779960350494860884371229218666116727249469509250806887913774147096564116721,False,0.0,588,1775319652,1775552153,0.0005,0.06
1,40-64,40,64,108609068635918784372726162002582974708289503455327255314011618908843114822266,False,0.0,994,1775319641,1775637349,0.0005,0.375
2,65-89,65,89,110874181415312596673984841583914730609359722002463096273415232066369741760196,True,1.0,910,1775319350,1775673651,0.275,0.9995
3,90-114,90,114,80831843318288830065404520814712319992400860830896909318783049669343293078482,False,0.0,1141,1775319340,1775677831,0.0005,0.415
4,115-139,115,139,35520472260956616665480437948140367608931116661818867776146316171385564379636,False,0.0,969,1775319647,1775673648,0.0005,0.1735
5,140-164,140,164,75446296352304774268285556087030674361395528951204006716015294991813658851777,False,0.0,1065,1775319643,1775677518,0.0005,0.0695
6,165-189,165,189,111523455917830701605486920495445192614690149329288912130617527905219776599349,False,0.0,1050,1775319644,1775677519,0.0005,0.045
7,190-214,190,214,16422196111037307711452326304510854995951627246506153083442272384635109914752,False,0.0,1065,1775319643,1775677518,0.0005,0.015
8,215-239,215,239,25552844101313791799666932378678348340607480709399088891272701086490026099766,False,0.0,932,1775319649,1775677527,0.0005,0.0105
9,240+,240,999999,20918376112294804204272794704100282240744463745403928631697057711508637375301,False,0.0,967,1775319647,1775677525,0.0005,0.0105
