bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,44371009324242760292235430232993265729049518561120550781813588148551914759849,False,0.0,1151,1773074723,1773420625,0.0005,0.11
1,40-64,40,64,98811030966479342549905626907673327166182684018179517504569161754640259781913,False,0.0,1197,1773074727,1773438628,0.0005,0.315
2,65-89,65,89,79714594825457198160406875858091114367776701428867811726168659052729831647874,False,0.0,1349,1773074722,1773480024,0.0005,0.465
3,90-114,90,114,104460376527628131903902014855678849697904874930686988687802552246264128581793,True,1.0,1461,1773074724,1773514524,0.15,0.9995
4,115-139,115,139,43112808792429569684861525733037277521822172294226796511408224263058552923060,False,0.0,1439,1773074727,1773514531,0.0005,0.52
5,140-164,140,164,24966828460723113450859952122380178147823824659289084462540982480187878469488,False,0.0,1466,1773074719,1773514521,0.0005,0.1165
6,165-189,165,189,105300086803999654923209137231093236923293373616295998970341660284991528005042,False,0.0,1434,1773074727,1773513631,0.0005,0.062
7,190-214,190,214,97382931882245670492776953930130203893181057310312520078545302210246548550900,False,0.0,1461,1773074722,1773513623,0.0005,0.045
8,215-239,215,239,82289177017723700761597017298743387753476221242706646037646931813389900100987,False,0.0,1454,1773074722,1773513629,0.0005,0.045
9,240+,240,999999,96000643511363581713872438028690772277068213403036156499348379250420037584808,False,0.0,1459,1773074721,1773513628,0.0005,0.045
