bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,88299805979858998223300579744562874160584685027866751687558220672994172200263,False,0.0,1211,1774282519,1774645536,0.0005,0.06
1,40-64,40,64,90525414846523697642817227345569673487839528688560505024464225073558337671499,False,0.0,1397,1774282525,1774702532,0.0005,0.32
2,65-89,65,89,11840982759762560202858309377233716400172047830627080822293507622895873323899,True,1.0,1467,1774282521,1774724447,0.265,0.9995
3,90-114,90,114,113324683014618985350529918234928522873180833697300365639502946715199219144907,False,0.0,1456,1774282527,1774724450,0.0005,0.32
4,115-139,115,139,53309225609773577859024371128687304378365299119883087820910242846845100820709,False,0.0,1469,1774282521,1774722928,0.0005,0.19
5,140-164,140,164,69361705771201008645045156159906249885465182435139620920186944704237761447266,False,0.0,1462,1774282522,1774723251,0.0005,0.11
6,165-189,165,189,57764628859621504420507314683786958166851839408771478325445699815622910442313,False,0.0,1468,1774282523,1774723241,0.0005,0.095
7,190-214,190,214,108278434960758287142566187618825719704994985627564692117948149720724654028774,False,0.0,1469,1774282519,1774723239,0.0005,0.055
8,215-239,215,239,48632377091153011871498996732394868064802432434268933726212760847617313296002,False,0.0,1469,1774282520,1774723245,0.0005,0.05
9,240+,240,999999,91519416074113888553197878279853537725780859211513218666796736385135534164845,False,0.0,1470,1774282524,1774723235,0.0005,0.055
