bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,38773698383063318459478741415641569937285422396332126775849481363661722705967,True,1.0,97,1783616406,1783965603,0.075,0.9995
1,40-64,40,64,111819291823269094162104703895782234392905369728116072201923043449019838344215,False,0.0,97,1783616414,1783965607,0.0005,0.555
2,65-89,65,89,16421169346610321438148423158672487120442614908736605749749895754613773023479,False,0.0,97,1783616406,1783965603,0.0005,0.535
3,90-114,90,114,108320251488881406271843152640330491300357025678557422231365707596793326570171,False,0.0,97,1783616406,1783965603,0.0005,0.105
4,115-139,115,139,111458518166117266533905281750511755478630646337456639262463308911404265659939,False,0.0,97,1783616410,1783965605,0.0005,0.0825
5,140-164,140,164,114548712084630753254907229470323557785904608089112418378294371262223701570346,False,0.0,97,1783616421,1783965609,0.0005,0.009
6,165-189,165,189,72340614132277344125274392090499044808458828175224007509855462405674062667332,False,0.0,97,1783616421,1783965609,0.0005,0.0415
7,190-214,190,214,104298370696897038971879150875840153600257293351603980939304356145374693046273,False,0.0,97,1783616414,1783965607,0.0005,0.5
8,215-239,215,239,3589907360125415196501161899372432982261945588200420427105850740829338135300,False,0.0,97,1783616410,1783965605,0.0005,0.5
9,240+,240,999999,3270945187784155054506420364201267315813676112298040615079626452586179322581,False,0.0,97,1783616418,1783965608,0.0005,0.4725
