bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,109597383136924672907131442506253787190369879320851267241939176683491849914541,False,0.0,1302,1777306805,1777700405,0.0005,0.285
1,40-64,40,64,65893918235033090795424063873065803426755391673758656363095252372917255036588,True,1.0,1466,1777306218,1777749008,0.195,0.9995
2,65-89,65,89,11296406947263724715424574301875730763667402583520462061724629538588520354108,False,0.0,1465,1777306510,1777749013,0.0005,0.455
3,90-114,90,114,21689578054850059915603435703610750998747714029083563214565409670353831991761,False,0.0,1464,1777306804,1777749010,0.0005,0.475
4,115-139,115,139,35294409985806436162694154068340147139892997806783803160635091141502169137344,False,0.0,1466,1777306218,1777749008,0.0005,0.4185
5,140-164,140,164,260682791054431531474423852827598885504767288467973422344219056922145145031,False,0.0,1464,1777306805,1777749013,0.0005,0.4205
6,165-189,165,189,115404100511912884279897716287769627911237617222577238144751793926738654420813,False,0.0,1464,1777306805,1777749014,0.0005,0.1525
7,190-214,190,214,14148653483688260132011176736052404993417639232632011056423986230144103499297,False,0.0,1464,1777306805,1777749012,0.0005,0.089
8,215-239,215,239,114454399918097417368017904091760824962392313744103013866487938872698051173848,False,0.0,1464,1777306805,1777749012,0.0005,0.089
9,240+,240,999999,51857752142156885049098817225805482569576459494443337067543017232377261838352,False,0.0,1464,1777306804,1777749011,0.0005,0.079
