bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<20,0,19,104621209304842972216247212011449114696907595175634155397718149745662579573504,False,0.0,1043,1777398905,1777714530,0.0005,0.405
1,20-39,20,39,3250199878132805075026089086916801226172199340312559164724559253132798430726,False,0.0,1343,1777398905,1777804506,0.0005,0.17
2,40-59,40,59,97942850895604778715334023919038987833378009705129922169038075243863417786843,False,0.0,1469,1777398904,1777842306,0.0005,0.17
3,60-79,60,79,24973893736061632601408933735722446542665044346938717322903416518012993409283,False,0.0,1638,1777400705,1777894805,0.0005,0.25
4,80-99,80,99,29228031945806139965681137640482434860291554611539997150400133000834884389225,False,0.0,1973,1777398303,1777992903,0.0005,0.17
5,100-119,100,119,19992153574349763049863436754630650834243446758379546738754528458187025705396,False,0.0,2347,1777398303,1778105704,0.0005,0.17
6,120-139,120,139,101024787146678417799810588399995501911913981660027913086189720215170411995808,False,0.0,2463,1777398304,1778140504,0.0005,0.17
7,140-159,140,159,18645406695845962114286325258137779994559564538006704973596419334486272016009,False,0.0,2766,1777398304,1778231404,0.0005,0.448
8,160-179,160,179,12068736103762208452334276810282946670001068111987679928224248050443964665871,True,1.0,2891,1777398904,1778269505,0.04,0.9995
9,180-199,180,199,96330902772567242475514028080248158502516278646217441480078749228618905615127,False,0.0,2893,1777398305,1778269506,0.0005,0.305
10,200-219,200,219,42694778065301425862128724014562263072780345276086449386941500303041260343639,False,0.0,2893,1777398305,1778269506,0.0005,0.26
11,220-239,220,239,71422553959648104025201817941643643951323049817293719215467232145328731247453,False,0.0,2890,1777398904,1778269206,0.0005,0.485
12,240-259,240,259,32395007522819098552397290029989841101638947677002381592681228544998731689175,False,0.0,2891,1777398904,1778269505,0.0005,0.485
13,260-279,260,279,42236778595183828019902321450397618505740190056252756080351687028534332882622,False,0.0,2876,1777403406,1778269506,0.0005,0.27
14,280-299,280,299,37123027429884537077823850694335383884116534416090322359580147182982350901570,False,0.0,2892,1777398305,1778269208,0.0005,0.185
15,300-319,300,319,71877401113451204057629065864901013022561629433706396700340892552064475862532,False,0.0,2876,1777403405,1778269505,0.0005,0.235
16,320-339,320,339,23343690144967229039512103495610342282745556861661813756446523910563530175003,False,0.0,2892,1777398305,1778269208,0.0005,0.17
17,340-359,340,359,43879379495364414231170394163618601653167145802777212427049197868346498366372,False,0.0,2875,1777403405,1778269207,0.0005,0.235
18,360-379,360,379,57059773613972056762926238686100299609665080129269263070922976967064411280480,False,0.0,2892,1777398303,1778269206,0.0005,0.17
19,380-399,380,399,41529561376947162217419419145150974853468593822935030493616733382027534191820,False,0.0,2876,1777403406,1778269506,0.0005,0.24
20,400-419,400,419,93301252119739904323703960285349795917017772964774044252594307250228230759751,False,0.0,2876,1777403404,1778269505,0.0005,0.24
21,420-439,420,439,58107510378523832613815672540668719055161250684028710109123122518261634639045,False,0.0,2893,1777398303,1778269505,0.0005,0.17
22,440-459,440,459,70278244216857422251262066655786745586109137385106698760163342293543181751638,False,0.0,2890,1777398904,1778269207,0.0005,0.173
23,460-479,460,479,20454964428188948166840572444255060198426680830917730787110284137872541120794,False,0.0,2893,1777398304,1778269505,0.0005,0.17
24,480-499,480,499,70326755528837992565837808877734633199099386524458095486219977940020258143832,False,0.0,2876,1777403404,1778269505,0.0005,0.24
25,500+,500,999999,18001272040921571486066481837844964746160682592999870547413615665942997057954,False,0.0,2893,1777398305,1778269506,0.0005,0.17
