bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,111285999094895153838305953695866098450251258230195900530697023060169545672131,False,0.0,907,1769879713,1770151813,0.0005,0.055
1,40-64,40,64,65511410245088396234170624051164662676356971430110122865008289453422569086870,False,0.0,940,1769879719,1770161717,0.0005,0.127
2,65-89,65,89,1988875292748028301086748408600268036980954450538544327436168856516041800842,False,0.0,1162,1769880320,1770228914,0.0005,0.68
3,90-114,90,114,85676239004417837617562984890893912101170474647602788893699398656615952691958,True,1.0,1218,1769880322,1770246016,0.155,0.9995
4,115-139,115,139,112158806590064662629338279418061545989917999919142742247593510124177892189199,False,0.0,1199,1769880317,1770240312,0.0005,0.62
5,140-164,140,164,66543750513372585399428312050398862194341512173285929150422131009753595596825,False,0.0,1187,1769880321,1770236415,0.0005,0.56
6,165-189,165,189,94454112761943215514809337791970151908211354993015538710827854582137458560239,False,0.0,1186,1769880321,1770236116,0.0005,0.53
7,190-214,190,214,24749608599757878896313052009486883155585378853646894536018116850854120536917,False,0.0,1186,1769880325,1770236118,0.0005,0.46
8,215-239,215,239,111041222188146585686343959712385751039345270457325362439364098518534150010659,False,0.0,1187,1769880018,1770236118,0.0005,0.46
9,240+,240,999999,79356756566400412845528799974543547677975634859659378474362342556704728709882,False,0.0,1187,1769879718,1770235833,0.0005,0.031
