bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,55143442357174282358358514570714162028227451256818718272911672854224152398738,False,0.0,1000,1775924746,1776247549,0.0005,0.6965
1,40-64,40,64,41706226410300397742607656342074764124675033572256954279521198312528011862941,False,0.0,1063,1775924750,1776318945,0.0005,0.945
2,65-89,65,89,115171865676902855558718073545824646799784243378940350881478862969019950120026,True,1.0,1015,1775924450,1776315951,0.0185,0.9995
3,90-114,90,114,68087476555071357913800532501895237691081920855117615802923369849322264579461,False,0.0,997,1775924451,1776315953,0.0005,0.33
4,115-139,115,139,91639467061656616897981851778997142862106452457884505213907529327574945036258,False,0.0,1258,1775924443,1776315944,0.0005,0.3445
5,140-164,140,164,52622086519978841505797157610970118394035809056983067911676675325760361303974,False,0.0,973,1775924453,1776316220,0.0005,0.145
6,165-189,165,189,23804330877416650131534377792521497921609609066046466844840231354659815368814,False,0.0,966,1775924454,1776316221,0.0005,0.14
7,190-214,190,214,14365665729323220337287485225298623613160704356409779139505496718550004413086,False,0.0,986,1775924452,1776314154,0.0005,0.145
8,215-239,215,239,49965061574033992812589096173562355745484609569905472411417961264540688147260,False,0.0,962,1775924449,1776291354,0.0005,0.125
9,240+,240,999999,97953586782751958548956172355634975828732128703330673489577332559500194291794,False,0.0,1133,1775924746,1776285341,0.0005,0.018
