bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,53001017118242917301549989161953385805313704938668989379914802352688456624582,False,0.0,793,1767893125,1768130724,0.0005,0.08
1,40-64,40,64,67460914170793542364222329119537522583869926260938931891946884607176631212681,False,0.0,820,1767893124,1768138810,0.0005,0.08
2,65-89,65,89,37768671724115239662266641091437795393984755413082096644336324500292871221230,False,0.0,942,1767893417,1768175714,0.0005,0.09
3,90-114,90,114,64462731771023096693695700317288766619006777997622430713857806320725124835088,False,0.0,1128,1767893413,1768231512,0.0005,0.17
4,115-139,115,139,92495196573002607333889124291251627387411717219025613928250693223121690850893,True,1.0,1193,1767893414,1768251012,0.055,0.9995
5,140-164,140,164,111928605872688516964222144017924772705460806746966608964173475958894102282669,False,0.0,1194,1767893122,1768251009,0.0005,0.525
6,165-189,165,189,109337704435607368992728712117023973762454929064635880941584337487907556103718,False,0.0,1189,1767893123,1768249524,0.0005,0.495
7,190-214,190,214,28858436698935568986246601483119251306172169845566234359789248004247157947995,False,0.0,1190,1767893125,1768249816,0.0005,0.39
8,215-239,215,239,28317862224369124501776978900386454673118564898688719343105547875994637547049,False,0.0,1189,1767893124,1768249524,0.0005,0.19
9,240+,240,999999,112442756439731782945462396746829913252003061571791693280102651074118454068761,False,0.0,1187,1767894013,1768249812,0.0005,0.27
