bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,75440058574392309855136968041752842406118473452501378020289468692156913894590,False,0.0,768,1778947806,1779404107,0.0005,0.505
1,40-64,40,64,109778567674304445608365410484897897677137779670169636622945742814727444217752,False,0.0,767,1778947806,1779404108,0.0005,0.5
2,65-89,65,89,108482870146849893966839652998832191670205750399477719969408268699815803741816,True,1.0,767,1778948104,1779404110,0.555,0.9995
3,90-114,90,114,88780435346770084931724726677560194676130661301571210494934383101631277851345,False,0.0,769,1778947509,1779404108,0.0005,0.5
4,115-139,115,139,91057441050229148873049666815351668782549976865961904419769032005379086157360,False,0.0,769,1778947509,1779404110,0.0005,0.5
5,140-164,140,164,103378664524435795822956067177148368104437133824587715447921331413420604390183,False,0.0,769,1778947508,1779404107,0.0005,0.5
6,165-189,165,189,108294938492221928586726244347798965180314198935489419666030005899766991170237,False,0.0,769,1778947509,1779404109,0.0005,0.5
7,190-214,190,214,76793644098062894805466836150647902300851400367135619009261829581094956859428,False,0.0,768,1778947508,1779403808,0.0005,0.5
8,215-239,215,239,13677510726900396033995111062445202661918570533032297678504165295646876146602,False,0.0,768,1778947508,1779403808,0.0005,0.5
9,240+,240,999999,27047757595915117447449289994772746181692200815291125265065019207752250604822,False,0.0,768,1778947509,1779403809,0.0005,0.745
