bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,44660681580924835784449287509295418671320276954982308329298598332274905328071,False,0.0,734,1773936937,1774161034,0.0005,0.54
1,40-64,40,64,29968556187970089099793577326303091703898976471683735748086483476328682317683,False,0.0,947,1773936931,1774221925,0.0005,0.555
2,65-89,65,89,110255793229997375167301163435477269306240851287496454756514703439982186529249,False,0.0,1111,1773936936,1774273849,0.0005,0.59
3,90-114,90,114,101462486717624846618927367542901834691177762244393058615930211610288729518382,True,1.0,1181,1773936933,1774292729,0.185,0.9995
4,115-139,115,139,78068220500269443395575202230211880308774351893663660148122351947693218065915,False,0.0,1178,1773936935,1774292731,0.0005,0.42
5,140-164,140,164,29120334098962987314750285928288209685922778250635731173499603114534694924748,False,0.0,1179,1773936932,1774292728,0.0005,0.39
6,165-189,165,189,8441904595548236355646790228847176295105838381729937009580503291915207064545,False,0.0,1184,1773936928,1774292724,0.0005,0.3
7,190-214,190,214,78840095678626782747871150084613191526833455664845775161109336959056118842618,False,0.0,1184,1773937230,1774292725,0.0005,0.045
8,215-239,215,239,25101880047349763578370984873772404046049024195374013931691193617037114713716,False,0.0,1179,1773937236,1774292729,0.0005,0.04
9,240+,240,999999,90380448907618310250483539879932565740530090509640753794836844659162210603078,False,0.0,1179,1773937234,1774292728,0.0005,0.05
