bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,4238191641620008907127273436329193329233694083662679691721738299583427402768,True,1.0,1176,1783008905,1783361405,0.125,0.9995
1,40-64,40,64,79448466089979318760688251792021955639020638776718331148300182810666089806537,False,0.0,1174,1783009204,1783361104,0.0005,0.705
2,65-89,65,89,2412245279334718507842653457263518139880897254411548277323100230688278432809,False,0.0,1174,1783009204,1783361104,0.0005,0.535
3,90-114,90,114,91752562103148640591191629501232455241940545056889623452023270255284964645975,False,0.0,1176,1783008604,1783361104,0.0005,0.4905
4,115-139,115,139,89591651531687832656414708539114527186390531213766041295084897268065993686187,False,0.0,1176,1783008605,1783361104,0.0005,0.078
5,140-164,140,164,2568173406951455410981467135940186387428023204142510609463726184035992304714,False,0.0,1176,1783008604,1783361104,0.0005,0.0725
6,165-189,165,189,81329329417209580295660440289551401286824940842883513592211833102821575460901,False,0.0,1176,1783008604,1783361103,0.0005,0.052
7,190-214,190,214,44132647302458796081927696888719399096934652092952617623551583254602050766204,False,0.0,1176,1783008604,1783361104,0.0005,0.0865
8,215-239,215,239,57118319605182409633006473796125819799219429223432044976278843645388604151953,False,0.0,1175,1783008904,1783361104,0.0005,0.0365
9,240+,240,999999,68039238155649765884113586480226605459947488575966751339325636396397958933896,False,0.0,1175,1783008904,1783361104,0.0005,0.3145
