bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,68206067261893180984740616970127809018055842932700768617983575081617317473103,False,0.0,904,1776356149,1776678944,0.0005,0.2175
1,40-64,40,64,73911525383998320248620134577935063073714692288966983578708108303123911690542,True,1.0,1199,1776357352,1776771643,0.215,0.9995
2,65-89,65,89,57119402883930295982969654413108276089552813672939599329271321185534014212428,False,0.0,1025,1776356706,1776762357,0.0005,0.515
3,90-114,90,114,38511395992474102912174234057230704388612307134068183625060046018447650706219,False,0.0,1226,1776356758,1776762347,0.0005,0.235
4,115-139,115,139,119930489408778696218250582682793153146603247570778961803984426311686083334,False,0.0,1111,1776357357,1776761750,0.0005,0.125
5,140-164,140,164,8429227436853645554813529349183604912603191897089460530542593855331285990966,False,0.0,1257,1776356755,1776759355,0.0005,0.07
6,165-189,165,189,51948645966149885842050999606432665299334333062625993345442397917543982058323,False,0.0,957,1776356702,1776731756,0.0005,0.03
7,190-214,190,214,17469898265712227972078003965383894251858810589634524113272593591532189018466,False,0.0,985,1776357655,1776731151,0.0005,0.0185
8,215-239,215,239,81836577235711143415456743204226064195086037137183948060788370852773522959443,False,0.0,1054,1776357353,1776730557,0.0005,0.012
9,240+,240,999999,106823766002406928271873170735045271229726416186498721197462819237548573385697,False,0.0,937,1776356705,1776728422,0.0005,0.0055
