bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<20,0,19,75753077029108594332414995364035097139963071435227900512924455492392720727020,False,0.0,1202,1782534304,1782896704,0.0005,0.5
1,20-39,20,39,42070171978199090831874591680600547920223628929880011789839882121317993740551,False,0.0,1591,1782534304,1783013404,0.0005,0.125
2,40-59,40,59,91201690923776533037934087747921954781792514285337410393115371269692887459563,False,0.0,2074,1782534017,1783158005,0.0005,0.125
3,60-79,60,79,15380517525345349545739084899981849940231535009605115525483457761458784650674,False,0.0,2402,1782534017,1783256407,0.0005,0.5
4,80-99,80,99,109646449897988297871176721618439716198763032987642747241362704539519271108702,False,0.0,2776,1782534605,1783369204,0.0005,0.2565
5,100-119,100,119,71333122358658741458513451750071114883542101880359489263309273407090640356802,False,0.0,3037,1782534017,1783446904,0.0005,0.9915
6,120-139,120,139,14277570662725621627526052297102696986207438542714663853318582538735519542131,True,1.0,3038,1782534304,1783447505,0.0035,0.9995
7,140-159,140,159,43621089189846052684244897391928470626091638418452924738134748677559216081162,False,0.0,3037,1782534304,1783447206,0.0005,0.257
8,160-179,160,179,47775317870950221859538369478390123565797832903030696117220892427830203115898,False,0.0,3036,1782534605,1783447206,0.0005,0.255
9,180-199,180,199,71310164953459454947292480494015512189143286625840996312967893353410681872417,False,0.0,3036,1782534604,1783447204,0.0005,0.235
10,200-219,200,219,50519998267473005497615669375580003666695122891990936900013605684359937237059,False,0.0,3037,1782534304,1783447206,0.0005,0.225
11,220-239,220,239,36724922652032165358879741367990989542020978395506923777516783761531182685534,False,0.0,3037,1782534304,1783447206,0.0005,0.235
12,240-259,240,259,40529971142418350608792053162363784861543290738215177318211882789091076167662,False,0.0,3037,1782534304,1783447206,0.0005,0.225
13,260-279,260,279,30427161349730036693631096941765041798611970054890203897994475800662548128076,False,0.0,3037,1782534304,1783447204,0.0005,0.155
14,280-299,280,299,101815481501568030610050505906991052605199571873975433719751972593423184170361,False,0.0,3035,1782534904,1783447206,0.0005,0.135
15,300-319,300,319,32919511753094306996664102584144365266852218879515904084810260720624681680438,False,0.0,3038,1782534017,1783447206,0.0005,0.5
16,320-339,320,339,39777949569240182370530663256047805932905879990718225414545057563065262008039,False,0.0,3038,1782534017,1783447206,0.0005,0.125
17,340-359,340,359,27917586434230345386328798718692843218711169173667498678776387096774293692293,False,0.0,3036,1782534605,1783447206,0.0005,0.125
18,360-379,360,379,22102780337493241909050502276977992123521722933739339327815317373648479053788,False,0.0,3036,1782534605,1783447206,0.0005,0.5
19,380-399,380,399,108431535174529266384146633053275921468773230898419683648111132206862502547566,False,0.0,3037,1782534304,1783447206,0.0005,0.125
20,400-419,400,419,30977874410533204219066315182073061354024385893688470722437890346528654229645,False,0.0,3037,1782534304,1783447206,0.0005,0.125
21,420-439,420,439,77883369694625546251823779328499171818492977326187762910989914680298404279501,False,0.0,3037,1782534304,1783447206,0.0005,0.5425
22,440-459,440,459,92341863971769985355121771200832409339406760120498499137418827792460142277310,False,0.0,3037,1782534304,1783447206,0.0005,0.125
23,460-479,460,479,97221766884152048748174735591090374138196804224017049285394590427778842105963,False,0.0,3036,1782534605,1783447206,0.0005,0.125
24,480-499,480,499,3371666997631051491867459219326864233858644854284691907718038614834362372163,False,0.0,3037,1782534304,1783447207,0.0005,0.5
25,500+,500,999999,90256135176226383334633524986238107790988971641120184283989198472478245361522,False,0.0,3036,1782534604,1783447204,0.0005,0.125
