bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,54179169472098574439776326069234010616904799719147000604182875050058427939336,True,1.0,1174,1783182004,1783533905,0.095,0.9995
1,40-64,40,64,13034966427260022602156149535822979665757289227650333069087202835459548464915,False,0.0,1173,1783182004,1783533606,0.0005,0.775
2,65-89,65,89,13561817629641614913032743485831605469349318657786986074422340136386102590286,False,0.0,1173,1783182005,1783533608,0.0005,0.545
3,90-114,90,114,80265484561934271203042048572104594272376585472790454791322849223601008294829,False,0.0,1173,1783182004,1783533606,0.0005,0.485
4,115-139,115,139,50081552437331312083557099959981159485137894723214072357015936193255440316249,False,0.0,1175,1783181404,1783533604,0.0005,0.046
5,140-164,140,164,77882930207722682508164029154072706284262515964622167292692517129733031014894,False,0.0,1175,1783181404,1783533609,0.0005,0.046
6,165-189,165,189,102500324446210388586810741412816689713849952593316118409290453829083360920452,False,0.0,1175,1783181404,1783533606,0.0005,0.3835
7,190-214,190,214,63897880761025894966184533723199581773905532659122132053687184732251642949836,False,0.0,1175,1783181404,1783533604,0.0005,0.03
8,215-239,215,239,77740530260980901194218476024995496817761369611440622951791582036812674229323,False,0.0,1175,1783181405,1783533609,0.0005,0.044
9,240+,240,999999,108847658122747796553272232509995178515478939844142703281846316140406130560789,False,0.0,1175,1783181404,1783533606,0.0005,0.029
