bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,3312711927412360386182268290922690271362944338997845314196174078568339126084,False,0.0,997,1768843525,1769142314,0.0005,0.055
1,40-64,40,64,60141690311059630642254995572880400274558542004381106854537012792281239624882,False,0.0,1027,1768843527,1769151314,0.0005,0.125
2,65-89,65,89,64615644283131556985054116679796878904577927761916435595706025745702161340635,False,0.0,1115,1768843811,1769178010,0.0005,0.305
3,90-114,90,114,36550394912028152285282411576836031861006273116775521427954988678151758713525,False,0.0,1209,1768843828,1769206515,0.0005,0.42
4,115-139,115,139,98222997723998135811407182583914912323178929183104521634806104731815925151718,False,0.0,1436,1768843833,1769274619,0.0005,0.425
5,140-164,140,164,66366283833444524338404988795340689988918017170732151102512523198960072614632,True,1.0,1477,1768843825,1769286927,0.11,0.9995
6,165-189,165,189,82916980871133669878282309156969316577966688207753240034538606178330333142169,False,0.0,1468,1768843843,1769286626,0.0005,0.465
7,190-214,190,214,99877383091227833750205553073144912654243372606256675274512968394157830151903,False,0.0,1476,1768843829,1769286620,0.0005,0.265
8,215-239,215,239,8085862563852098322482559938892901319796178261497863826130586620101446917433,False,0.0,1474,1768843836,1769286624,0.0005,0.135
9,240+,240,999999,57277770447825961477384688378336566734166566921229486763523761410272002103441,False,0.0,1477,1768843215,1769286939,0.0005,0.109
