bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<20,0,19,106954158038777601907711059650276530252604248141596117202920588472259682576826,False,0.0,1228,1762838105,1763206206,0.0005,0.035
1,20-39,20,39,57406273964222870648635584075144877812489182689464562673074209833901252267859,False,0.0,1534,1762838107,1763298017,0.0005,0.025
2,40-59,40,59,33852008472642347049506283534995760967530631326354367441076663144294419517255,False,0.0,1637,1762838107,1763328906,0.0005,0.0355
3,60-79,60,79,32809410021644995580080300065628669922189830173002977592058253150008275096980,False,0.0,2001,1762838407,1763438426,0.0005,0.07
4,80-99,80,99,110173276460041585713086541971460077001003310666450191868736458883236513354185,False,0.0,2064,1762838719,1763457607,0.0005,0.355
5,100-119,100,119,106402412193260427250652115923649764670929797552409497412323096154434555183966,False,0.0,2514,1762838721,1763593249,0.0005,0.51
6,120-139,120,139,60250211724739611439392386126083175057843545305890435781990229613488425859240,False,0.0,2594,1762838720,1763617209,0.0005,0.58
7,140-159,140,159,22615494915419360531712946524977640090482641303414866788415020877119814496236,False,0.0,2916,1762838719,1763713508,0.0005,0.555
8,160-179,160,179,18879693854997415099660127403077821522465286095072257379374853424688541940139,True,1.0,3058,1762838719,1763756121,0.033,0.9995
9,180-199,180,199,98395248066112709600909746966860060688060656704937475026683853579624378688170,False,0.0,3058,1762838720,1763756122,0.0005,0.53
10,200-219,200,219,14850019181112499636022659405079756481905329136129190272321671295504950758959,False,0.0,3058,1762838719,1763756120,0.0005,0.53
11,220-239,220,239,37009160350898788703530539753123289007993631710102013788391837287012445977549,False,0.0,3058,1762838720,1763756122,0.0005,0.53
12,240-259,240,259,91492359260990442934617318258128971614340234252111040063344591752712842979045,False,0.0,3058,1762838718,1763756120,0.0005,0.525
13,260-279,260,279,109139110630158194207139436530753439923898911366060762501808756868185108275445,False,0.0,3059,1762838721,1763756411,0.0005,0.51
14,280-299,280,299,112399797278563439200001965935993987062228146358652754232621015941143531299845,False,0.0,3059,1762838717,1763756407,0.0005,0.515
15,300-319,300,319,50183078153606289708079650131727667246269907390226753685752096408645905389695,False,0.0,3060,1762838405,1763756407,0.0005,0.093
16,320-339,320,339,47718620378560769297293565857388197504711412189889603378012276046136691744473,False,0.0,3059,1762838404,1763756118,0.0005,0.07
17,340-359,340,359,58895527921039137674864552193330726827065599727615727590498680458024248984002,False,0.0,3060,1762838407,1763756410,0.0005,0.07
18,360-379,360,379,111698148860677671562075280404410106014021243744636458634008669137692171634057,False,0.0,3060,1762838405,1763756407,0.0005,0.07
19,380-399,380,399,20645891516730839813751449914041528403781834946501932299341274507243336663632,False,0.0,3060,1762838407,1763756410,0.0005,0.07
20,400-419,400,419,66899910489289381498266766214412550411779823961616283531104809858999315604955,False,0.0,3061,1762838107,1763756409,0.0005,0.0355
21,420-439,420,439,32123504177823844874246512038321368614284648917452505976923077230149863539145,False,0.0,3061,1762838105,1763756405,0.0005,0.0355
22,440-459,440,459,95770152201961049231543986737125026106022927866091410586699773884468084171549,False,0.0,3061,1762838105,1763756406,0.0005,0.0355
23,460-479,460,479,56465575105055683365404385745839606606993617128206962136952494322400216531310,False,0.0,3059,1762838108,1763755821,0.0005,0.04
24,480-499,480,499,79697172529014733027369716471994186693719760274366117919266891333624866968966,False,0.0,3061,1762838106,1763756407,0.0005,0.04
25,500+,500,999999,5495133569301731171625190217791941912231113958197845159593011044447049059237,False,0.0,3059,1762838717,1763756405,0.0005,0.485
