bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<20,0,19,78058449527256236942642025480126955615987943968112129028839189028187739280267,False,0.0,1077,1766812808,1767136210,0.0005,0.0215
1,20-39,20,39,83749243816133361685552396035135991939135347020179454455998721798472149553241,False,0.0,1121,1766812812,1767149414,0.0005,0.014
2,40-59,40,59,99227669673797962040259527873847491291382170224411505984626976568675264015824,False,0.0,1207,1766812808,1767175209,0.0005,0.0055
3,60-79,60,79,93134943166154580011115989394727401429542193896787899524460410722616066163258,False,0.0,1238,1766812813,1767184513,0.0005,0.0055
4,80-99,80,99,5013625827457631255342339618197673036206328005047667082195513312697934476314,False,0.0,1392,1766812809,1767230710,0.0005,0.0055
5,100-119,100,119,106901302904750879226649272154190211181154038576818561148271237479012516140265,False,0.0,1402,1766812810,1767233710,0.0005,0.0055
6,120-139,120,139,26980605059495387271635500668369357981018278365628379258747598024682519372761,False,0.0,1425,1766812808,1767240622,0.0005,0.007
7,140-159,140,159,74027402427756876541490244983427357978897750155507157019378351643947736312021,False,0.0,1664,1766812810,1767312308,0.0005,0.0085
8,160-179,160,179,16489639052229368530287261204849038606567523601289338136092602156606603223163,False,0.0,1691,1766813413,1767321013,0.0005,0.09
9,180-199,180,199,61162620733581808306306391241782131464657517323003282365679975146611437798503,False,0.0,1766,1766813408,1767343506,0.0005,0.09
10,200-219,200,219,58173141132705740981219463907991139214538281865390829680728933456349531633825,False,0.0,1869,1766813408,1767374406,0.0005,0.095
11,220-239,220,239,67003430310976745106208318279391404779251219399629648224745165476173999094456,False,0.0,1907,1766813412,1767385814,0.0005,0.095
12,240-259,240,259,60052515775980461186800924661304630570103949854000708861246209241280459078636,False,0.0,1994,1766813408,1767412207,0.0005,0.095
13,260-279,260,279,107638192569664435849573769347110635440597157746071881119174934502469723272529,False,0.0,2055,1766813410,1767430509,0.0005,0.125
14,280-299,280,299,39270087766203478748592743138112506382791242835062255678172448266627837320646,False,0.0,2076,1766813415,1767436812,0.0005,0.115
15,300-319,300,319,95838239453277352019959854526219636415613423842379255682985800626184679855550,False,0.0,2216,1766813416,1767478813,0.0005,0.14
16,320-339,320,339,3697496603775018219594668642154291649297301091612484305802749327508211223391,False,0.0,2248,1766813414,1767488416,0.0005,0.18
17,340-359,340,359,111430383996109878269258639001715036812563774243075943877965323782897123575265,False,0.0,2345,1766813412,1767517510,0.0005,0.18
18,360-379,360,379,48709808893604016903395614805229459188255106904166941243100731912351444572436,False,0.0,2381,1766813411,1767528312,0.0005,0.15
19,380-399,380,399,99625934100801654760732093744414218099141985903980713913835825922352350939502,False,0.0,2449,1766813411,1767548712,0.0005,0.145
20,400-419,400,419,20203659732621185417495935599574132122146914144117239173225062906782762079130,False,0.0,2469,1766813416,1767554714,0.0005,0.112
21,420-439,420,439,69955227195068363183497759016557080662495868848257422196402679039586252934750,False,0.0,2944,1766813410,1767697215,0.0005,0.1325
22,440-459,440,459,75072417114624274674076530078173945950411454014034703944145745873025014615255,False,0.0,2759,1766813416,1767641738,0.0005,0.1495
23,460-479,460,479,79969280772735436541895624007976851206877420963130119701060693471304111201513,False,0.0,2814,1766813413,1767658211,0.0005,0.163
24,480-499,480,499,27336555907737968584196848745529562141168380090007495115654024297380198110389,False,0.0,2921,1766813115,1767690022,0.0005,0.229
25,500-519,500,519,75216080598868094203399177541844406505391359301376027810945821130146299949666,False,0.0,3013,1766812812,1767717613,0.0005,0.295
26,520-539,520,539,96590449733359966303975398889418561108543213311394891901915566224390950239996,True,1.0,3061,1766812807,1767732007,0.0015,0.9995
27,540-559,540,559,71934905041465858902719697155920866233637906337380864158635169751739565608923,False,0.0,3061,1766812813,1767732013,0.0005,0.8075
28,560-579,560,579,24454167655284673540094743733905822608976462493961129538367297514936137865052,False,0.0,3060,1766812808,1767731714,0.0005,0.2775
29,580-599,580,599,95241524997907846176805756212697450068368047162514005480228147807089417274023,False,0.0,3060,1766812809,1767731720,0.0005,0.198
30,600-619,600,619,40172763479204679853573527261652201098570570308428965474036326074154142985127,False,0.0,3060,1766812810,1767731726,0.0005,0.151
31,620-639,620,639,7272622343869531181913957957137376803539379430277669568635573541595389743661,False,0.0,3060,1766812810,1767731723,0.0005,0.093
32,640-659,640,659,87615799524015111299628780478411818524346744357718355487747710394584835919148,False,0.0,3058,1766813412,1767731721,0.0005,0.215
33,660-679,660,679,40113773271615380815226115150191549621275627549526705948779902477887724304152,False,0.0,3060,1766812807,1767731709,0.0005,0.052
34,680-699,680,699,59681573505927585773740294381714252583732637991134207750476787724985169620630,False,0.0,3058,1766813410,1767731714,0.0005,0.205
35,700-719,700,719,28443322551087077763637300684885543920853495816397464055534144881755023450758,False,0.0,3058,1766813410,1767731715,0.0005,0.21
36,720-739,720,739,40769162922380825211899987355952341582195437266580940451864870135660826000645,False,0.0,3058,1766813415,1767731734,0.0005,0.21
37,740+,740,999999,109217288381178084239786039934510443666330187545765512719824786824894165233949,False,0.0,3060,1766812811,1767731731,0.0005,0.0135
