bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<20,0,19,58290598427513543473781329850695316647648520115103009064173418470024055200017,False,0.0,1216,1774066530,1774431027,0.0005,0.05
1,20-39,20,39,44017797683649785356467292459722201343169422349609949464417505622099635904779,False,0.0,1402,1774066531,1774486828,0.0005,0.085
2,40-59,40,59,77946538136183832048741900481057964280387759044815037500567824675842068550444,False,0.0,1611,1774066528,1774549528,0.0005,0.09
3,60-79,60,79,108080901673966070143917707141466671537908120370414984295556359312282226035712,False,0.0,1732,1774066536,1774588831,0.0005,0.09
4,80-99,80,99,6253464690578755171151751634143309336553048795707988364368184689903462088313,False,0.0,1912,1774066532,1774640730,0.0005,0.065
5,100-119,100,119,38072328481767797798709223582651059817251101437392264504218412679568836856288,False,0.0,2059,1774066534,1774686337,0.0005,0.07
6,120-139,120,139,14485140004895310194551311555395504816908375740330314059055494939350405104305,False,0.0,2199,1774066530,1774728945,0.0005,0.075
7,140-159,140,159,11160115246407107461029947284427345123050549248481233218611964169313348348265,False,0.0,2557,1774066526,1774835440,0.0005,0.055
8,160-179,160,179,76533095961325969406634307580489286931816197257156281654333971967874367474795,False,0.0,2610,1774066529,1774864546,0.0005,0.0655
9,180-199,180,199,103799840910145758208631170438249712657424158191311701634810848923620694716915,False,0.0,2715,1774066535,1774898146,0.0005,0.249
10,200-219,200,219,91082218616700903666321734344211950283482583548027300490814869207434311055276,False,0.0,2914,1774066826,1774953644,0.0005,0.487
11,220-239,220,239,34854300746652912552647368098034091206353530327897399202701648764342273526598,True,1.0,3034,1774066829,1774986630,0.0255,0.9995
12,240-259,240,259,105156563544580932571387703867500076063048065860064853020067502572831090915159,False,0.0,2999,1774066826,1774984255,0.0005,0.705
13,260-279,260,279,101378485709201136249397486033097096317288849734571091176451052528443654769410,False,0.0,2836,1774066835,1774984508,0.0005,0.265
14,280-299,280,299,1563499547154762664681265142041302046456489559994033744572845891440270917813,False,0.0,3044,1774066832,1774984249,0.0005,0.165
15,300-319,300,319,56993849857711049526787092470506251569156302616153798237124886795444472393415,False,0.0,2972,1774066831,1774984501,0.0005,0.125
16,320-339,320,339,4339442691817912534050186593046779322210436659649380079414540157310488565318,False,0.0,3009,1774066833,1774984254,0.0005,0.13
17,340-359,340,359,62224595564183394038458606364365763115011329743794018680386376456259963347261,False,0.0,3036,1774066826,1774984804,0.0005,0.125
18,360-379,360,379,20534002965948081098281663947621979088700670161814894783877748960081525214116,False,0.0,3019,1774066831,1774984806,0.0005,0.115
19,380-399,380,399,30212399287129696496638016986115584104971117077661607331904437499183921714854,False,0.0,2860,1774066834,1774984816,0.0005,0.095
20,400-419,400,419,2221853622507797600902061824016974898748944523598358006685970335910481290902,False,0.0,2923,1774066828,1774984814,0.0005,0.063
21,420-439,420,439,39801220608836487600721306226000749787818270346994322146561526315404374992540,False,0.0,3029,1774066829,1774984805,0.0005,0.054
22,440-459,440,459,6696488284621156617684725100580114378928871642914228760631286620097264996527,False,0.0,2971,1774066832,1774984812,0.0005,0.043
23,460-479,460,479,108812024322785616468438939330302777408714616988703255219905522670909020416366,False,0.0,3013,1774066831,1774982447,0.0005,0.0345
24,480-499,480,499,7474981774387854395612961078155801678080034744472990727926437827385739580491,False,0.0,3049,1774066825,1774982441,0.0005,0.0505
25,500-519,500,519,23686245278943752109254713680441469347366743170240107742150847376233965094910,False,0.0,3031,1774066826,1774982446,0.0005,0.0385
26,520-539,520,539,89998772048296663080144961971647347309224732074731306938133735078547243641281,False,0.0,3043,1774066830,1774982443,0.0005,0.033
27,540-559,540,559,6949379550466463726950180087127922873576119619452046325981081888856066741047,False,0.0,2999,1774066825,1774982449,0.0005,0.027
28,560-579,560,579,44432727919652278223460081613081179034923190228889341734063902098223669868739,False,0.0,3015,1774066831,1774982447,0.0005,0.01
29,580+,580,999999,18141608556890285341806362274932413843763348932704993020130902093332589201476,False,0.0,3024,1774066829,1774982447,0.0005,0.0215
