bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,75897336956833628525203018329502200950938949848526335235194379199177830525225,True,1.0,1143,1779993006,1780337704,0.13,0.9995
1,40-64,40,64,83789442555698265517111349881692930631388873923111205386969163608743255683544,False,0.0,1162,1779993006,1780343419,0.0005,0.635
2,65-89,65,89,46924128414776837090755948993620065605789131936320761514649327322220904587800,False,0.0,1159,1779993004,1780342504,0.0005,0.34
3,90-114,90,114,80513448593834781815438270214226325018306964675615459089790082500798797338197,False,0.0,1161,1779992705,1780342805,0.0005,0.1195
4,115-139,115,139,3843872642763675018478725785971182378409449756286087091661590419734162147959,False,0.0,1161,1779992705,1780342805,0.0005,0.038
5,140-164,140,164,7031084091466441198115124815257327557858971243619403180255455639344283682280,False,0.0,1161,1779992705,1780342805,0.0005,0.0295
6,165-189,165,189,26158647099552667321860247084444762751594198254702293432312407507288883013520,False,0.0,1161,1779992705,1780342805,0.0005,0.05
7,190-214,190,214,59326004012078980717243913337985890004921354780128639011342898612998046237958,False,0.0,1161,1779992705,1780342805,0.0005,0.07
8,215-239,215,239,17675707891863002951297499458258773904619372942445039962383435304256930720560,False,0.0,1159,1779993007,1780342505,0.0005,0.01
9,240+,240,999999,26908669139916345748022921437152634193253497218759279605191979925434544343377,False,0.0,1160,1779993004,1780342804,0.0005,0.01
