bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<20,0,19,37630087514004222947951657192488295333908285611568370073921073519447857511706,False,0.0,1230,1771046115,1771415717,0.0005,0.0205
1,20-39,20,39,83909001844959105468584824882450891047262058546696981861311641779202255111377,False,0.0,1251,1771046719,1771422623,0.0005,0.195
2,40-59,40,59,6365834458478693409161882452282704485511340390390138675581128310214523181763,False,0.0,1313,1771046717,1771440918,0.0005,0.2
3,60-79,60,79,10886583097828330357350468756238393268252338055943521978191218004563508249855,False,0.0,1936,1771046714,1771628116,0.0005,0.2
4,80-99,80,99,41287388395353065820933358776994354294913798793470622018683300001367385454195,False,0.0,1936,1771046716,1771628119,0.0005,0.05
5,100-119,100,119,47424595555921048283359095678106720951279118916805069690772072264429219968787,False,0.0,1939,1771046418,1771628723,0.0005,0.0065
6,120-139,120,139,14529127558785659609832069172714024219947308254470686379821701352442381330683,False,0.0,1939,1771046417,1771629019,0.0005,0.0085
7,140-159,140,159,42202097162337450331816561727003912833515416169487970638158115454234469222835,False,0.0,1970,1771046717,1771638331,0.0005,0.125
8,160-179,160,179,52844406457718249543206136361984376732428098026949632747534374200171643811655,False,0.0,1975,1771046715,1771639817,0.0005,0.125
9,180-199,180,199,73574207841261841489378996341902096732520230365225633818050779984690083967473,False,0.0,2069,1771046719,1771668620,0.0005,0.12
10,200-219,200,219,57200693353573472595098516349492138304396199165878543192507876529044984983819,False,0.0,2095,1771046716,1771676120,0.0005,0.085
11,220-239,220,239,23009129170335915116602054370868515746951087018671663242940963704921337212113,False,0.0,2277,1771046715,1771730418,0.0005,0.107
12,240-259,240,259,15760404565759927857782871648265976911056574093306606029131369800631165820092,False,0.0,2369,1771046720,1771761051,0.0005,0.145
13,260-279,260,279,92024274084334215483290145653776390559218021783386628245456270184689339107195,False,0.0,2536,1771046714,1771808115,0.0005,0.175
14,280-299,280,299,50358291269847938029210302392898611323765332339039079286453530182128913571448,False,0.0,2637,1771046719,1771841425,0.0005,0.185
15,300-319,300,319,22655273331090645912752284652960771433599157071010477165531411005382662310693,False,0.0,2861,1771046717,1771907120,0.0005,0.195
16,320-339,320,339,36500674288131060753936433864671631694384492103443073208186072992020936410831,False,0.0,2920,1771046714,1771924817,0.0005,0.2985
17,340-359,340,359,103576015245621948777856624052548463486113171579256533183558456169676586831642,False,0.0,3062,1771046112,1771966817,0.0005,0.88
18,360-379,360,379,11625569375658944758939960718524757223156171762969588988339287460913701524327,True,1.0,3054,1771046118,1771964421,0.065,0.9995
19,380-399,380,399,20514581474220126032370418192542678522643426669916383209841813873174312670562,False,0.0,3056,1771046116,1771965026,0.0005,0.2865
20,400-419,400,419,20238471253322408675765598971681210634201624357747798563264321672170683718983,False,0.0,3052,1771046112,1771963817,0.0005,0.1715
21,420-439,420,439,103816133708465701593801141232370418352247361961442417579095940111074660521673,False,0.0,3056,1771046114,1771965021,0.0005,0.1045
22,440-459,440,459,73217013171822393200396595855032718558438066594889223518135818584102236286980,False,0.0,3047,1771046719,1771963823,0.0005,0.08
23,460-479,460,479,102107794774788268396854259172009448880579959431070944969021442438598200716295,False,0.0,3054,1771046715,1771965023,0.0005,0.08
24,480-499,480,499,10600451758544241234028100112800452236384206625981653854052270896720295567562,False,0.0,3052,1771046716,1771964719,0.0005,0.0775
25,500-519,500,519,29297640339982222461494431256626950509331805208245958171421526928096224275582,False,0.0,3054,1771046717,1771965026,0.0005,0.0405
26,520-539,520,539,11618979141796264293594869227145908154569943822212939709282489948355951626654,False,0.0,3006,1771046721,1771965037,0.0005,0.05
27,540-559,540,559,79452267636513754880679490338817467516739089149755574834315155024848753623948,False,0.0,3055,1771046416,1771965024,0.0005,0.07
28,560-579,560,579,35897415477303243939400460163699299676747645452116914079715898429061816840789,False,0.0,3028,1771046420,1771963825,0.0005,0.08
29,580+,580,999999,57991058502378675994121857022535925428426895156483239319863207843079170453724,False,0.0,3052,1771046112,1771963817,0.0005,0.08
