bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<20,0,19,41555804165434600136523805197959875449414841225342017512605214851861441292436,False,0.0,1191,1762578906,1762935920,0.0005,0.006
1,20-39,20,39,101788947288460420690990412748354901876464432821208606486188260835552813322742,False,0.0,1336,1762578906,1762979407,0.0005,0.031
2,40-59,40,59,16732018987395096317719387568512590701646974586461888129786543149880836720169,False,0.0,1478,1762579206,1763022304,0.0005,0.0195
3,60-79,60,79,69583729956768260125899321643303077940009301022034015901915014130449992022976,False,0.0,1596,1762579209,1763057723,0.0005,0.0105
4,80-99,80,99,48708377221683165571126124585179415749285122289365508848394404543750281487615,False,0.0,1613,1762579207,1763062807,0.0005,0.03
5,100-119,100,119,15459906004295118703292304108289251362925060204414310639683386142633402787096,False,0.0,1777,1762579206,1763112005,0.0005,0.0745
6,120-139,120,139,34095722286923004638990844557493998091439037817638329387404823096136550293616,False,0.0,1897,1762578619,1763147407,0.0005,0.255
7,140-159,140,159,37074959686336350808845382054384980606412008238360173564397217517707942926840,False,0.0,1938,1762578621,1763159710,0.0005,0.305
8,160-179,160,179,76269994548996586841602550887295876758539565123380511243595098378362402507828,False,0.0,2095,1762578621,1763206809,0.0005,0.235
9,180-199,180,199,61168593497954878507488389352548054123255865724628354729935377971107682911339,False,0.0,2399,1762578621,1763298023,0.0005,0.225
10,200-219,200,219,32154696169672637819637648353125297143516928567099183572524537865795706043348,False,0.0,2510,1762578619,1763331307,0.0005,0.225
11,220-239,220,239,5861879142363109161719765257915070061103196800854364659831620025879225510389,False,0.0,2880,1762579508,1763443208,0.0005,0.195
12,240-259,240,259,25455783607710796647891843544684504825084367121143219428518132843997326663145,False,0.0,2929,1762579207,1763457606,0.0005,0.699
13,260-279,260,279,350673840410534090730673873785725712598688938341784245351134658608710180940,True,1.0,3059,1762579210,1763497209,0.014,0.9995
14,280-299,280,299,2852993396329176363949240037987547367707640296349751781504441353269943960544,False,0.0,3059,1762579207,1763497206,0.0005,0.5945
15,300-319,300,319,68619925249625162558285562985551967195059036789983210844149061151315067706508,False,0.0,3059,1762579209,1763497208,0.0005,0.264
16,320-339,320,339,68492619646558706718029866594256555005204786172161732783447972047652605236005,False,0.0,3058,1762579210,1763496909,0.0005,0.1685
17,340-359,340,359,110131326856940848802309646078196730724427003723975197592741367425684857804181,False,0.0,3059,1762579208,1763497207,0.0005,0.137
18,360-379,360,379,34407410387728567702131217112372246322920741319664682630327776912360510339164,False,0.0,3059,1762579209,1763497208,0.0005,0.1035
19,380-399,380,399,106367988944140229291232673477171131833128947585426814840804484567039542744927,False,0.0,3060,1762579210,1763497510,0.0005,0.0635
20,400-419,400,419,58469750451394574115307399672989503899337829120301791395258758410521277790813,False,0.0,3059,1762579210,1763497209,0.0005,0.0355
21,420-439,420,439,65936735387243727908334185880880274815000772977429236276051166261533548553523,False,0.0,3059,1762579208,1763497207,0.0005,0.0415
22,440-459,440,459,83033903320163332676303790337742412031007693835583569024914154695268652611612,False,0.0,3059,1762579210,1763497208,0.0005,0.02
23,460-479,460,479,37642266960148069473967486990170436550533632950212896464073113481950393123265,False,0.0,3059,1762579210,1763497209,0.0005,0.01
24,480-499,480,499,79906675879004995910571178875479657627949330837908273133456478977951344589040,False,0.0,3059,1762579206,1763497205,0.0005,0.016
25,500+,500,999999,87370860403627718102205999807109997804027946612435493459502349337166515030771,False,0.0,3058,1762579208,1763496907,0.0005,0.0175
