bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<20,0,19,78979390831578161431537176881502100563116600795263961031697861806420202553102,False,0.0,934,1775535645,1775869255,0.0005,0.05
1,20-39,20,39,70116328393105511105145150153955246322043516021437964561613835411561252423621,False,0.0,1296,1775535638,1775941837,0.0005,0.4965
2,40-59,40,59,86366411859377916483917795831773014474763789431853913914828147911969043263762,False,0.0,1247,1775535644,1775972743,0.0005,0.05
3,60-79,60,79,53111713447372247471131029748850157253380511679088826708188748429125379818098,False,0.0,1341,1775535645,1776005452,0.0005,0.05
4,80-99,80,99,100253602679469835708329441418785273796233489383940787726037837622900765821641,False,0.0,1229,1775535651,1776025251,0.0005,0.05
5,100-119,100,119,114927655267673614646344822823486865866927487886026272337832477612972791352725,False,0.0,1414,1775535645,1776032143,0.0005,0.05
6,120-139,120,139,104050513049125228950967149830969133528734930587337038662389294712966968599476,False,0.0,1243,1775535652,1776036356,0.0005,0.053
7,140-159,140,159,58522769999574192482742586656063029928397746387984622869986324327534112265137,False,0.0,1687,1775535640,1776069945,0.0005,0.19
8,160-179,160,179,30941794883981139563079708479120820310814680841686439659764587782865490509174,False,0.0,1539,1775535648,1776123351,0.0005,0.065
9,180-199,180,199,75163705942881939462713336312968129480736057010524072187358590253100802639638,False,0.0,1750,1775535649,1776215148,0.0005,0.065
10,200-219,200,219,72183617858424453033219949248732172967947571587891659400008954898685826595447,False,0.0,2275,1775535940,1776250238,0.0005,0.24
11,220-239,220,239,41135762631258795429186386844886531563915102900280122672531848322781302190750,False,0.0,2383,1775535639,1776276348,0.0005,0.65
12,240-259,240,259,78096053376131212051969486082415556927729777586640301502875340216205561409017,False,0.0,2042,1775535649,1776335151,0.0005,0.325
13,260-279,260,279,90530779841601517559257782606183988414573063449090742661823539467581241189594,False,0.0,2362,1775535646,1776393045,0.0005,0.65
14,280-299,280,299,81316536114630290327804520252638254383207094538838529980300992492608286736026,False,0.0,2216,1775535649,1776415252,0.0005,0.65
15,300-319,300,319,96179512208376471798784121184546410859309334959949859112515891267827522142073,True,1.0,2338,1775535648,1776452113,0.055,0.9995
16,320-339,320,339,111922065647412618749085232131608131669777293947632937657847698830201383719872,False,0.0,2619,1775535945,1776452459,0.0005,0.4515
17,340-359,340,359,40667152840451226311053125955330530549642245783348923550778145226127052929146,False,0.0,2396,1775535948,1776452106,0.0005,0.1805
18,360-379,360,379,91987711983248565692088445542896808212500135598038913933658878423822650657038,False,0.0,2598,1775535945,1776452459,0.0005,0.1395
19,380-399,380,399,106643824959605953311011515518319925779338099698618825755834438642096633175002,False,0.0,2932,1775535939,1776452456,0.0005,0.233
20,400-419,400,419,3337244182772577311516597495237933637610219395420077689605563083306905270046,False,0.0,2925,1775535937,1776452402,0.0005,0.22
21,420-439,420,439,65067604546759602968195873842465913621707142957236120774261977100647126278590,False,0.0,2893,1775535939,1776452403,0.0005,0.4985
22,440-459,440,459,56670730349267149579603277455815901621570501691105028095569855847510255393143,False,0.0,2917,1775535940,1776452456,0.0005,0.2445
23,460-479,460,479,53241723163713373493746795117742231893517553259938076851927856287946625362384,False,0.0,2604,1775535944,1776452406,0.0005,0.04
24,480-499,480,499,25262566581692708826754459608555474543618120123610921482503703844556908080994,False,0.0,2531,1775535646,1776452104,0.0005,0.11
25,500-519,500,519,3186050972360532755474891593096577794987286530712370712818242511376488280643,False,0.0,2316,1775535949,1776452410,0.0005,0.035
26,520-539,520,539,55591908027222828995822855042649662441991427026132687489321542599749026107923,False,0.0,2297,1775535952,1776452401,0.0005,0.035
27,540-559,540,559,40658962803088730930921439730797725014626661328165604846180130839766033285645,False,0.0,2385,1775535948,1776452106,0.0005,0.025
28,560-579,560,579,32520111043619247509092880607865443084005602917303016934992189557841859556912,False,0.0,2892,1775535940,1776452456,0.0005,0.479
29,580+,580,999999,66623141190790728971895496753152411404308399655966401339582111017350543567430,False,0.0,2886,1775535939,1776452403,0.0005,0.499
