bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<20,0,19,80093177595379080236538341550056796253645836109246291776322261283160066261100,False,0.0,1522,1771305339,1771761921,0.0005,0.015
1,20-39,20,39,95076616362248482279529007848279273512517131417836560374712902562286874721591,False,0.0,1516,1771305621,1771761922,0.0005,0.45
2,40-59,40,59,58117860979141662331283276645779214558197021934718171308115118073824125852035,False,0.0,1521,1771305618,1771761919,0.0005,0.47
3,60-79,60,79,30721493186011273973890102758664491658493008948453397071939551061087011286696,False,0.0,1517,1771305621,1771762221,0.0005,0.47
4,80-99,80,99,64611916197400117332371727349089512355360989310124671610534433837399447145858,False,0.0,1568,1771305623,1771787124,0.0005,0.47
5,100-119,100,119,35649589538982472613593540655780891673034506946798205050614639284117698349061,False,0.0,1921,1771305617,1771883416,0.0005,0.47
6,120-139,120,139,27679362900908606485828818233634444511230921942923366051268229563406833262917,False,0.0,1928,1771305620,1771885519,0.0005,0.48
7,140-159,140,159,46897146702997413194395626184561384324252380465993669718502603019442811452205,False,0.0,2000,1771305623,1771916443,0.0005,0.48
8,160-179,160,179,89744013950177979263972771932686093606025880307336809983753945919397222389271,False,0.0,2169,1771305621,1771961128,0.0005,0.48
9,180-199,180,199,107624188545827344133859938699047858663779390656209594618801173133871583761671,False,0.0,2368,1771305618,1772017521,0.0005,0.0295
10,200-219,200,219,49570688634378372351948405399365204584119685781430912375592821590413153075881,False,0.0,2388,1771305623,1772044231,0.0005,0.055
11,220-239,220,239,74562881227505386619303574599277794436142959872571941267279555234271347854264,False,0.0,2565,1771305618,1772077520,0.0005,0.28
12,240-259,240,259,34590751129213143499649762159752708339541532848393318038132266827509540972070,False,0.0,2660,1771305616,1772106018,0.0005,0.135
13,260-279,260,279,68595696418703194130607855672152868890378638927052722208464036616179881649988,False,0.0,2711,1771305623,1772139928,0.0005,0.1515
14,280-299,280,299,1803389998355539354864398291664963882079844006805698264511477079107668952749,False,0.0,2936,1771305621,1772191530,0.0005,0.295
15,300-319,300,319,47036434198469552468789848098074459913764484580427930722015939868478403944958,True,1.0,3051,1771305621,1772225740,0.07,0.9995
16,320-339,320,339,39834234540566513570091571758603609716951688743730941992453722509953119932367,False,0.0,3058,1771305617,1772225423,0.0005,0.525
17,340-359,340,359,48825579392899667470383818429630547828358514510726283995073023734099565235083,False,0.0,3023,1771305622,1772225429,0.0005,0.265
18,360-379,360,379,110481644051206826750988237688915587902184039420808799638406674932680894291090,False,0.0,3057,1771305913,1772225420,0.0005,0.165
19,380-399,380,399,21516002464919841489186770688994118108747575356320097784361991892355175190708,False,0.0,3057,1771305914,1772225421,0.0005,0.145
20,400-419,400,419,24544440212256471403557695047931693178397043506044928806924412391067493012698,False,0.0,2966,1771305922,1772225430,0.0005,0.095
21,420-439,420,439,92019401916817730376683391878823812474161569448263974856487087652165034490054,False,0.0,3058,1771305916,1772225736,0.0005,0.0555
22,440-459,440,459,3110228551719543550207080058907798076684656900034533235943186928375460261787,False,0.0,3043,1771305920,1772225741,0.0005,0.05
23,460-479,460,479,92661277145008943468665039501001903703415778672151339326506539830585891647973,False,0.0,3026,1771305921,1772225144,0.0005,0.04
24,480-499,480,499,37087183986988191233692060047012010499335970256544522345507051833907075835786,False,0.0,3044,1771305621,1772224832,0.0005,0.04
25,500-519,500,519,45979307789162291137601239160006094732866158741916034223741183951259522576838,False,0.0,3057,1771305616,1772225137,0.0005,0.0715
26,520-539,520,539,21318411456443020217661745590682938809793985729798911180924669309074629687209,False,0.0,3049,1771305621,1772225427,0.0005,0.03
27,540-559,540,559,111330252350262412027661731989799680821438608397633156202806132991000174741703,False,0.0,3017,1771305622,1772225144,0.0005,0.031
28,560-579,560,579,45396771492757836262629123216920703507602166619554817753983698535187952390040,False,0.0,3023,1771305622,1772225144,0.0005,0.036
29,580+,580,999999,45597423988637167961770758897273588927690386533472987754374529588773701453963,False,0.0,3057,1771305616,1772225137,0.0005,0.043
