bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,37918039851209289568655868266310196315107181048942185912913406111787851720108,False,0.0,1121,1771262122,1771607724,0.0005,0.093
1,40-64,40,64,51374414813212076787197576101995877749645018679030923840468565638450495032192,False,0.0,1212,1771262416,1771626017,0.0005,0.28
2,65-89,65,89,10186739274040613354301781263935236951860029494008123802336245831596252099759,False,0.0,1343,1771262418,1771665319,0.0005,0.485
3,90-114,90,114,109060623765184132650232980842557836509957774046390399704296443319204918393713,False,0.0,1445,1771262421,1771698035,0.0005,0.555
4,115-139,115,139,91908695739012248348766260850356293808233044941572194632198955422071713106736,True,1.0,1440,1771262422,1771706433,0.045,0.9995
5,140-164,140,164,94536847397662804486831270840830154013442086022185232704686136750079511409422,False,0.0,1481,1771262419,1771706735,0.0005,0.215
6,165-189,165,189,38946782117467898363376562457907124949406195378763731613983588912751364053822,False,0.0,1446,1771262422,1771706433,0.0005,0.15
7,190-214,190,214,27333680467323037172866638516760410527398395782932302373613570880532428553342,False,0.0,1477,1771262120,1771706428,0.0005,0.2
8,215-239,215,239,80887516644622988884945617623756588217484188074555073710112212586870906053353,False,0.0,1478,1771262419,1771706427,0.0005,0.105
9,240+,240,999999,47406455580222542147644329283591938289440083390335942389479249885613509053054,False,0.0,1448,1771262422,1771706432,0.0005,0.055
