bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,104000188085352315993039411619824385764862555962813870574193267448240648862435,False,0.0,1311,1782147304,1782542405,0.0005,0.46
1,40-64,40,64,69188349946594933792709859283787363383550513391750819614427542804329813659594,True,1.0,1454,1782147304,1782585304,0.355,0.9995
2,65-89,65,89,6595527854604443202230085277870129260458740951087806629555404104171695982593,False,0.0,1446,1782147614,1782583208,0.0005,0.535
3,90-114,90,114,12868798295684118410849473995755156944000341146551147927196897372107131733412,False,0.0,1446,1782147614,1782583206,0.0005,0.1975
4,115-139,115,139,107060340670320407090889814381046339692461496793973718144111900368711518233144,False,0.0,1447,1782147303,1782583204,0.0005,0.44
5,140-164,140,164,59829636404812867673529775009749340974486873935666707951500671793401143555368,False,0.0,1447,1782147304,1782583210,0.0005,0.44
6,165-189,165,189,59978708503645332502430766936297515121961840636950217646833181501100449028834,False,0.0,1448,1782147004,1782583204,0.0005,0.445
7,190-214,190,214,87328910249141098363191094303922916188296539613342388320078019266269479575734,False,0.0,1448,1782147004,1782583208,0.0005,0.445
8,215-239,215,239,63373139671608788036925915547156493610035273043295647482484239559013986175804,False,0.0,1446,1782147605,1782583204,0.0005,0.0145
9,240+,240,999999,89313219363622879085798862842081354292159349522852622784742584108620567381362,False,0.0,1446,1782147605,1782583206,0.0005,0.0145
