bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,25099567166111281846302244039860015689241816252363247441459396207876081288557,False,0.0,1457,1770657319,1771094726,0.0005,0.371
1,40-64,40,64,19160696202182641569221548842553238846261739954089635121321811350693102881692,True,1.0,1484,1770657316,1771102521,0.0285,0.9995
2,65-89,65,89,101737982205729137869548634259137456035523623969460170960358162453586274812342,False,0.0,1512,1770657312,1771111216,0.0005,0.36
3,90-114,90,114,115034918305454824214295954991450505325341522461190524009674971926101814878692,False,0.0,1496,1770657319,1771110621,0.0005,0.51
4,115-139,115,139,79141348498154610869711763517359858283096073835629175956943035939212249740025,False,0.0,1511,1770657316,1771110617,0.0005,0.5
5,140-164,140,164,25138700007518255169733220174010858299639620152049125875379405583652485696742,False,0.0,1480,1770657314,1771101615,0.0005,0.19
6,165-189,165,189,54334899525658175201298870146327190676678802829019336950532850893136954707611,False,0.0,1478,1770657318,1771101619,0.0005,0.14
7,190-214,190,214,30836670145539355582839471359688902101341973319407683130497170933609025408928,False,0.0,1480,1770657314,1771101615,0.0005,0.0835
8,215-239,215,239,13056891492049623062155969471801682689874473544031899896391783479847146002407,False,0.0,1480,1770657314,1771101615,0.0005,0.0695
9,240+,240,999999,15034215811456036040764278458175248051748617668317505703784824112629572872623,False,0.0,1481,1770657317,1771101617,0.0005,0.0605
