bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,84684263312198708130838375350917486904691939784808648206879339267833572323883,False,0.0,923,1771089619,1771367424,0.0005,0.075
1,40-64,40,64,77583095788647184005870140455294910401754264965850630607391446662235323208957,False,0.0,937,1771089921,1771372222,0.0005,0.295
2,65-89,65,89,104266996890415851278567326201973691494479227222562010712980224147853762048513,False,0.0,1075,1771089923,1771416321,0.0005,0.675
3,90-114,90,114,7887557992245363867887702887421621706485157871264060853402173914081466675248,True,1.0,1191,1771089915,1771447817,0.135,0.9995
4,115-139,115,139,16273097829193280983276417526490871991744722819709027322052168071357155667611,False,0.0,1167,1771089923,1771446322,0.0005,0.492
5,140-164,140,164,2036933711057712954855432370097997776382783516554725773469037226682471694098,False,0.0,1187,1771089918,1771446622,0.0005,0.165
6,165-189,165,189,96797508093706455979359608861274585508284045203882889385241186523008001405293,False,0.0,1170,1771089923,1771446322,0.0005,0.13
7,190-214,190,214,83369865514076084227688780995721683041604268459205781696920210941390258874528,False,0.0,1165,1771089924,1771446322,0.0005,0.115
8,215-239,215,239,92265060014839734343089315996872151768170279173003050469313042273658710171900,False,0.0,1187,1771089916,1771446619,0.0005,0.1
9,240+,240,999999,96538923076883137949335950907074931236236421918396823557001579837495581511504,False,0.0,1191,1771089915,1771447817,0.0005,0.49
