bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,75164145841689880749958080436079058996810860146857434351811023998737557733906,False,0.0,1031,1775491850,1775860227,0.0005,0.2335
1,40-64,40,64,12163551559395671637329844848246080819214710777691490676900588590673583469695,False,0.0,1339,1775492145,1775923542,0.0005,0.475
2,65-89,65,89,10330248828141194233518294898148918730256263498838163927275666387987062140525,True,1.0,1429,1775491842,1775936736,0.295,0.9995
3,90-114,90,114,67811880563401516035718307858991837426314214985542313321347045568945936331033,False,0.0,1213,1775491851,1775936745,0.0005,0.33
4,115-139,115,139,73193488727157688929956005114219001294945550035144715855049564220674684310686,False,0.0,1440,1775492142,1775949039,0.0005,0.505
5,140-164,140,164,74765550830518668359444074655938798296608275525556026177935322429177042201582,False,0.0,1174,1775492452,1775949048,0.0005,0.145
6,165-189,165,189,56808193644701792554494613144947034184840419045775298495021949880353553163374,False,0.0,1143,1775492454,1775949049,0.0005,0.125
7,190-214,190,214,65093038180920865651578702915412476367278448531355052182081436572960143517798,False,0.0,1427,1775492144,1775949039,0.0005,0.085
8,215-239,215,239,109397438417427209378703137642017436868931779130125724890718551819549760503912,False,0.0,1167,1775492452,1775946949,0.0005,0.027
9,240+,240,999999,23761711608637518847698477059825515532567562635324410992162640807934244354120,False,0.0,1167,1775492450,1775940947,0.0005,0.0265
