bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<40,0,39,83654009901488891344593031901882929686645965018443985113078905168410980534007,False,0.0,1002,1774541730,1774863946,0.0005,0.475
1,40-64,40,64,50810073307125978005387732914454785017649287293709397230163417728158179840817,True,1.0,1160,1774541732,1774896649,0.165,0.9995
2,65-89,65,89,112341624044335085586597148767675519108044479371703924859522258783287776075475,False,0.0,1163,1774542030,1774896648,0.0005,0.485
3,90-114,90,114,25920370716363253773092898730823710734139107623899310243914632569367247250846,False,0.0,1290,1774542026,1774953946,0.0005,0.325
4,115-139,115,139,94357998975838689041743757319851651229661031857074719482547884054324822999611,False,0.0,1344,1774542030,1774953941,0.0005,0.2
5,140-164,140,164,4801724398376044701012855332689636953309796721660400399823120178918999221016,False,0.0,1339,1774542027,1774947347,0.0005,0.085
6,165-189,165,189,20929653970705805469586696199139577956491203899716035164830985717245443765320,False,0.0,1245,1774542023,1774915838,0.0005,0.0585
7,190-214,190,214,82419616606790891186947719918381430208559882682967734935615788782358987538328,False,0.0,1207,1774542021,1774911943,0.0005,0.0205
8,215-239,215,239,825283351372997845090322996856693831871399055284074796073061622686292972793,False,0.0,1146,1774542026,1774905652,0.0005,0.0155
9,240+,240,999999,72826670582192594133976524978345139689942585110744303226282028583747696335591,False,0.0,1147,1774542023,1774899056,0.0005,0.02
