bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<20,0,19,14194606722594376118409725695834554480805896234110448780819912422109591145213,False,0.0,1970,1779768904,1780362004,0.0005,0.0055
1,20-39,20,39,198110808338723322516930676635008921284439544036004025491374351827448607578,False,0.0,1969,1779769205,1780362006,0.0005,0.5
2,40-59,40,59,67169437048922256475513820894277188812667181097198547846533415848481923007430,False,0.0,1920,1779769205,1780347305,0.0005,0.06
3,60-79,60,79,100645001760399084745627188324799196356913778041782050286277243412556115454313,False,0.0,2074,1779769204,1780393504,0.0005,0.0055
4,80-99,80,99,3493076792155816825385272801228043430729921470193789290062390063666295515683,False,0.0,2209,1779769505,1780434305,0.0005,0.483
5,100-119,100,119,101482164722191686118094866802845725332533461690353191871721688515505023257941,False,0.0,2356,1779769505,1780478405,0.0005,0.25
6,120-139,120,139,10236884044447497618765518018163795624332328098580470284169692263344427242267,False,0.0,2554,1779769505,1780540805,0.0005,0.2875
7,140-159,140,159,105405909912964770755463413798946549570340878898797626232287785541147018859571,False,0.0,2627,1779769504,1780562703,0.0005,0.335
8,160-179,160,179,68615189809824122797052304779111938903414895318554520790596464862377205800648,False,0.0,2876,1779769504,1780637416,0.0005,0.4405
9,180-199,180,199,82402009861505585504639588731966299869474958311676243658234159883672968928941,True,1.0,3023,1779769505,1780682703,0.075,0.9995
10,200-219,200,219,85632828590786863196265972059755369382158982191806049270186675657438834954369,False,0.0,3023,1779769504,1780682703,0.0005,0.5
11,220-239,220,239,20198571572055198846424559099125350638186668887726119278844952941889987660573,False,0.0,3023,1779769505,1780682703,0.0005,0.285
12,240-259,240,259,14466750631809639160478970572721336784920195338002024783251964421815689358787,False,0.0,3023,1779769505,1780682703,0.0005,0.48
13,260-279,260,279,19272728127525256277242945625627650875802724891235874222222760418767030513341,False,0.0,3023,1779769505,1780682703,0.0005,0.245
14,280-299,280,299,75981425349971938592609410827341089195604946569617849027678301421526490277004,False,0.0,3023,1779769506,1780682703,0.0005,0.25
15,300-319,300,319,73417617615885280955228531782399731090773288907085253462150305659223407611988,False,0.0,3023,1779769505,1780682703,0.0005,0.23
16,320-339,320,339,48468772442420679043781507889755375408347003930825927383901871231335084781724,False,0.0,3023,1779769504,1780682703,0.0005,0.5
17,340-359,340,359,48314279208698499577666405923450993971545304672876076178267107737892528256151,False,0.0,3023,1779769505,1780682703,0.0005,0.24
18,360-379,360,379,52513301722833139862189192426922117642804872090208428812508361366374925003234,False,0.0,3023,1779769506,1780682703,0.0005,0.255
19,380-399,380,399,21460767883488029658731298232205548486493816789564519465972366274438241370992,False,0.0,3023,1779769504,1780682703,0.0005,0.245
20,400-419,400,419,85107886559364916571705632215880089189635204383035520084340173507964117822065,False,0.0,3023,1779769505,1780682703,0.0005,0.246
21,420-439,420,439,32846868368034363318741261480760685419651434561694722389594097234308379476182,False,0.0,3023,1779769505,1780682703,0.0005,0.255
22,440-459,440,459,24839509051069746313631704982552020495556266875004193797880937048612039204479,False,0.0,3023,1779769504,1780682703,0.0005,0.235
23,460-479,460,479,7527110314790670807790599073048104286051147885984305929636297949723936108922,False,0.0,3023,1779769505,1780682703,0.0005,0.265
24,480-499,480,499,115434250642992595388985484503402309726135791908677058178383278880357972288329,False,0.0,3023,1779769505,1780682703,0.0005,0.245
25,500+,500,999999,38357161126450061492712160892618257280329978698093799274893374610120833642570,False,0.0,3023,1779769505,1780682703,0.0005,0.265
