bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<20,0,19,26347689445814180949734185393964092212239440900607483861913040141417314891563,False,0.0,368,1762541106,1762651207,0.0005,0.49
1,20-39,20,39,662138916508319047580109787113939666823540729858614521180769819754718628227,False,0.0,637,1762540808,1762731607,0.0005,0.04
2,40-59,40,59,80981185440224719949575768944148167511440727310670453432037361898149083584430,False,0.0,860,1762540807,1762798507,0.0005,0.045
3,60-79,60,79,78504020833839679650974726213615368989529142895800793721265623096505271496754,False,0.0,1152,1762540805,1762886105,0.0005,0.05
4,80-99,80,99,87803301702970947337938278317274198828488060927137579289022323131836855739720,False,0.0,1294,1762540521,1762928406,0.0005,0.08
5,100-119,100,119,108381161938095797648871556588204451220323666657679261869338713634241757100175,False,0.0,1442,1762540523,1762972807,0.0005,0.09
6,120-139,120,139,112632379422953554873466344665498041300593285480034343835470295544819945920346,False,0.0,1577,1762540523,1763013310,0.0005,0.315
7,140-159,140,159,90556729829734578678514777227142374026989576021343831021875313539841650067838,False,0.0,1643,1762540520,1763033104,0.0005,0.395
8,160-179,160,179,69226568882474120901044926966142460546171062337271350007207501246582334148323,False,0.0,1739,1762540521,1763061907,0.0005,0.455
9,180-199,180,199,33941523067285786310634390209529109515199063021142044155403816907024385244918,False,0.0,1852,1762540521,1763095821,0.0005,0.57
10,200-219,200,219,37969988104002498223745458485435100055771425422077066135402041377937962304138,False,0.0,1955,1762540520,1763126718,0.0005,0.622
11,220-239,220,239,15990086221769768745102648273379252183275281935473029762614525384156455150624,False,0.0,2035,1762540523,1763150709,0.0005,0.9475
12,240-259,240,259,53239308438954928368671292444545511490687826519884712649643186786658576529831,True,1.0,2038,1762540523,1763151608,0.0035,0.9995
13,260-279,260,279,101922957916911354017692081558012850151562708987570142266688863790245391768772,False,0.0,2038,1762540524,1763151609,0.0005,0.1
14,280-299,280,299,54657298749856642968981035296973771342015754048084001334984516081616027202589,False,0.0,2038,1762540520,1763151605,0.0005,0.07
15,300-319,300,319,90299790244546209421669491384696622327106370155065079127701265917644559952839,False,0.0,2037,1762540523,1763151308,0.0005,0.155
16,320-339,320,339,111087500341212939555743693174170162771889403040706004405855315026923132870264,False,0.0,2036,1762540805,1763151305,0.0005,0.05
17,340-359,340,359,80039113303814207352773885544143435816399871632936745185157244507468878050877,False,0.0,2037,1762540806,1763151606,0.0005,0.05
18,360-379,360,379,95829641575058339188619085479317682671505195793744679192274415725744149480090,False,0.0,2036,1762540806,1763151306,0.0005,0.05
19,380-399,380,399,43302536723931489228562783981100197501762563057264123208125720556513862079543,False,0.0,2036,1762540808,1763151308,0.0005,0.05
20,400-419,400,419,84478126691729704626064891086239268470150447961200285016883233049830256049400,False,0.0,2036,1762540806,1763151307,0.0005,0.04
21,420-439,420,439,107199442221197736866578351566073009703708801026842349358813634638936026244776,False,0.0,2036,1762540805,1763151306,0.0005,0.045
22,440-459,440,459,98277184529557781896276149495101405967069876512536893226936042538226119078484,False,0.0,2035,1762541106,1763151306,0.0005,0.495
23,460-479,460,479,3290601050990630009783186881064250805973531196240795694500240455508324360514,False,0.0,2035,1762541105,1763151305,0.0005,0.495
24,480-499,480,499,4696330230512641743043631853869878209880134037658615851112625032233398970242,False,0.0,2035,1762541106,1763151305,0.0005,0.495
25,500+,500,999999,11909329468067649560315380890815311828471247031080411076060590079119310554399,False,0.0,2036,1762540807,1763151307,0.0005,0.25
